t,accX,accY,accZ
1322,-0.8436600000000001,-0.0981,-12.15459
1323,-0.8240400000000001,-0.019620000000000002,-10.68309
1324,-0.8240400000000001,-0.019620000000000002,-10.68309
1325,-0.8240400000000001,-0.019620000000000002,-10.68309
1326,-0.69651,-0.17658000000000001,-10.133730000000002
1327,-0.69651,-0.17658000000000001,-10.133730000000002
1328,-0.66708,-0.28449,-8.220780000000001
1329,-0.66708,-0.28449,-8.220780000000001
1330,-0.66708,-0.28449,-8.220780000000001
1331,-0.6867000000000001,-0.24525,-8.887860000000002
1332,-0.71613,-0.18639000000000003,-10.75176
1333,-0.71613,-0.18639000000000003,-10.75176
1334,-0.71613,-0.18639000000000003,-10.75176
1335,-0.7749900000000001,0.18639000000000003,-8.90748
1336,-0.7749900000000001,0.18639000000000003,-8.90748
1337,-0.71613,-0.22563000000000002,-9.3195
1338,-0.71613,-0.22563000000000002,-9.3195
1339,-0.71613,-0.22563000000000002,-9.3195
1340,-0.71613,-0.22563000000000002,-9.3195
1341,-0.7749900000000001,0.12753,-9.27045
1342,-0.7749900000000001,0.12753,-9.27045
1343,-0.8240400000000001,0.36297,-8.69166
1344,-0.8240400000000001,0.36297,-8.69166
1345,-0.7651800000000001,-0.35316000000000003,-9.574560000000002
1346,-0.7651800000000001,-0.35316000000000003,-9.574560000000002
1347,-0.7749900000000001,-0.24525,-9.770760000000001
1348,-0.7749900000000001,-0.24525,-9.770760000000001
1349,-0.7749900000000001,-0.24525,-9.770760000000001
1350,-0.7848,0.13734000000000002,-9.682470000000002
1351,-0.7848,0.13734000000000002,-9.682470000000002
1352,-0.8044200000000001,0.08829000000000001,-9.40779
1353,-0.8044200000000001,0.08829000000000001,-9.40779
1354,-0.8338500000000001,0.12753,-9.42741
1355,-0.8338500000000001,0.12753,-9.42741
1356,-0.8338500000000001,0.12753,-9.42741
1357,-0.8338500000000001,0.12753,-9.42741
1358,-0.8338500000000001,-0.06867000000000001,-9.95715
1359,-0.7848,-0.21582000000000004,-9.819810000000002
1360,-0.7848,-0.21582000000000004,-9.819810000000002
1361,-0.7848,-0.21582000000000004,-9.819810000000002
1362,-0.8829000000000001,0.039240000000000004,-10.153350000000001
1363,-0.8829000000000001,0.039240000000000004,-10.153350000000001
1364,-0.8240400000000001,-0.04905,-9.45684
1365,-0.8240400000000001,-0.04905,-9.45684
1366,-0.8436600000000001,-0.18639000000000003,-10.143540000000002
1367,-0.8436600000000001,-0.18639000000000003,-10.143540000000002
1368,-0.8436600000000001,-0.18639000000000003,-10.143540000000002
1369,-0.8044200000000001,0.17658000000000001,-9.917910000000001
1370,-0.8044200000000001,0.17658000000000001,-9.917910000000001
1371,-0.87309,0.18639000000000003,-9.682470000000002
1372,-0.87309,0.18639000000000003,-9.682470000000002
1373,-0.72594,-0.05886,-9.348930000000001
1374,-0.72594,-0.05886,-9.348930000000001
1375,-0.72594,-0.05886,-9.348930000000001
1376,-0.87309,-0.25506,-10.329930000000001
1377,-0.87309,-0.25506,-10.329930000000001
1378,-0.87309,0.019620000000000002,-10.741950000000001
1379,-0.87309,0.019620000000000002,-10.741950000000001
1380,-0.87309,0.019620000000000002,-10.741950000000001
1381,-0.8338500000000001,-0.34335000000000004,-9.496080000000001
1382,-0.8338500000000001,-0.34335000000000004,-9.496080000000001
1383,-0.94176,0.0,-11.301120000000001
1384,-0.94176,0.0,-11.301120000000001
1385,-0.94176,0.0,-11.301120000000001
1386,-0.9025200000000001,0.039240000000000004,-9.760950000000001
1387,-0.9025200000000001,0.039240000000000004,-9.760950000000001
1388,-0.9319500000000001,0.36297,-9.898290000000001
1389,-0.9319500000000001,0.36297,-9.898290000000001
1390,-0.81423,-0.009810000000000001,-10.43784
1391,-0.81423,-0.009810000000000001,-10.43784
1392,-0.81423,-0.009810000000000001,-10.43784
1393,-0.8044200000000001,-0.04905,-7.5929400000000005
1394,-0.8044200000000001,-0.04905,-7.5929400000000005
1395,-0.87309,-0.17658000000000001,-10.53594
1396,-0.87309,-0.17658000000000001,-10.53594
1397,-0.87309,-0.17658000000000001,-10.53594
1398,-0.8829000000000001,-0.27468000000000004,-9.015390000000002
1399,-0.8829000000000001,-0.27468000000000004,-9.015390000000002
1400,-1.03005,-0.08829000000000001,-11.693520000000001
1401,-1.03005,-0.08829000000000001,-11.693520000000001
1402,-1.03005,0.34335000000000004,-8.32869
1403,-1.03005,0.34335000000000004,-8.32869
1404,-1.03005,0.34335000000000004,-8.32869
1405,-0.9908100000000001,-0.25506,-10.07487
1406,-0.9908100000000001,-0.25506,-10.07487
1407,-0.9319500000000001,-0.13734000000000002,-12.409650000000001
1408,-0.9319500000000001,-0.13734000000000002,-12.409650000000001
1409,-0.9319500000000001,-0.13734000000000002,-12.409650000000001
1410,-0.87309,-0.15696000000000002,-10.72233
1411,-0.87309,-0.15696000000000002,-10.72233
1412,-0.89271,0.26487,-8.2404
1413,-0.89271,0.26487,-8.2404
1414,-0.81423,0.04905,-8.789760000000001
1415,-0.81423,0.04905,-8.789760000000001
1416,-0.81423,0.04905,-8.789760000000001
1417,-0.9123300000000001,-0.31392000000000003,-11.409030000000001
1418,-0.9123300000000001,-0.31392000000000003,-11.409030000000001
1419,-0.8436600000000001,0.31392000000000003,-5.93505
1420,-0.8436600000000001,0.31392000000000003,-5.93505
1421,-0.8436600000000001,0.31392000000000003,-5.93505
1422,-0.8534700000000001,-0.13734000000000002,-8.68185
1423,-0.8534700000000001,-0.13734000000000002,-8.68185
1424,-0.9221400000000001,-0.25506,-9.95715
1425,-0.9221400000000001,-0.25506,-9.95715
1426,-0.9221400000000001,-0.25506,-9.95715
1427,-0.79461,0.20601000000000003,-7.7989500000000005
1428,-0.79461,0.20601000000000003,-7.7989500000000005
1429,-0.8632800000000002,0.1962,-9.054630000000001
1430,-0.8632800000000002,0.1962,-9.054630000000001
1431,-0.8338500000000001,-0.26487,-9.496080000000001
1432,-0.8338500000000001,-0.26487,-9.496080000000001
1433,-0.8338500000000001,-0.26487,-9.496080000000001
1434,-0.6867000000000001,0.009810000000000001,-9.66285
1435,-0.6867000000000001,0.009810000000000001,-9.66285
1436,-0.75537,0.05886,-8.75052
1437,-0.75537,0.05886,-8.75052
1438,-0.8829000000000001,0.1962,-9.56475
1439,-0.8829000000000001,0.1962,-9.56475
1440,-0.8829000000000001,0.1962,-9.56475
1441,-0.7651800000000001,-0.1962,-10.741950000000001
1442,-0.7651800000000001,-0.1962,-10.741950000000001
1443,-0.7848,-0.14715,-10.4967
1444,-0.7848,-0.14715,-10.4967
1445,-0.8436600000000001,-0.05886,-7.749900000000001
1446,-0.8436600000000001,-0.05886,-7.749900000000001
1447,-0.8436600000000001,-0.05886,-7.749900000000001
1448,-0.79461,-0.31392000000000003,-10.96758
1449,-0.79461,-0.31392000000000003,-10.96758
1450,-0.79461,-0.31392000000000003,-10.96758
1451,-0.79461,-0.21582000000000004,-11.24226
1452,-0.79461,-0.21582000000000004,-11.24226
1453,-0.8240400000000001,0.06867000000000001,-10.565370000000001
1454,-0.8240400000000001,0.06867000000000001,-10.565370000000001
1455,-0.8338500000000001,0.10791000000000002,-10.555560000000002
1456,-0.8338500000000001,0.10791000000000002,-10.555560000000002
1457,-0.8436600000000001,0.08829000000000001,-10.11411
1458,-0.8436600000000001,0.08829000000000001,-10.11411
1459,-0.8436600000000001,0.08829000000000001,-10.11411
1460,-0.7848,-0.11772,-9.996390000000002
1461,-0.7848,-0.11772,-9.996390000000002
1462,-0.7848,-0.11772,-9.996390000000002
1463,-0.7455600000000001,0.0,-10.11411
1464,-0.7455600000000001,0.0,-10.11411
1465,-0.7455600000000001,-0.26487,-9.80019
1466,-0.7455600000000001,-0.26487,-9.80019
1467,-0.67689,-0.26487,-9.27045
1468,-0.67689,-0.26487,-9.27045
1469,-0.67689,-0.26487,-9.27045
1470,-0.79461,0.17658000000000001,-9.898290000000001
1471,-0.79461,0.17658000000000001,-9.898290000000001
1472,-0.65727,-0.36297,-10.27107
1473,-0.65727,-0.36297,-10.27107
1474,-0.6376499999999999,0.009810000000000001,-8.18154
1475,-0.6376499999999999,0.009810000000000001,-8.18154
1476,-0.6376499999999999,0.009810000000000001,-8.18154
1477,-0.6278400000000001,-0.10791000000000002,-9.025200000000002
1478,-0.6278400000000001,-0.10791000000000002,-9.025200000000002
1479,-0.8240400000000001,0.21582000000000004,-11.359980000000002
1480,-0.8240400000000001,0.21582000000000004,-11.359980000000002
1481,-0.8240400000000001,0.21582000000000004,-11.359980000000002
1482,-0.66708,0.039240000000000004,-9.37836
1483,-0.66708,0.039240000000000004,-9.37836
1484,-0.8044200000000001,0.07848000000000001,-9.81
1485,-0.8044200000000001,0.07848000000000001,-9.81
1486,-0.73575,-0.0981,-10.07487
1487,-0.73575,-0.0981,-10.07487
1488,-0.73575,-0.0981,-10.07487
1489,-0.64746,-0.20601000000000003,-10.08468
1490,-0.64746,-0.20601000000000003,-10.08468
1491,-0.6278400000000001,-0.0981,-9.65304
1492,-0.6278400000000001,-0.0981,-9.65304
1493,-0.71613,0.04905,-10.202399999999999
1494,-0.71613,0.04905,-10.202399999999999
1495,-0.71613,0.04905,-10.202399999999999
1496,-0.71613,0.14715,-10.27107
1497,-0.71613,0.14715,-10.27107
1498,-0.71613,0.14715,-10.27107
1499,-0.64746,0.15696000000000002,-10.21221
1500,-0.64746,0.15696000000000002,-10.21221
1501,-0.6082200000000001,-0.019620000000000002,-10.34955
1502,-0.6082200000000001,-0.019620000000000002,-10.34955
1503,-0.6082200000000001,-0.019620000000000002,-10.34955
1504,-0.6180300000000001,-0.039240000000000004,-10.182780000000001
1505,-0.5591700000000001,-0.04905,-9.70209
1506,-0.5591700000000001,-0.04905,-9.70209
1507,-0.6278400000000001,0.18639000000000003,-10.06506
1508,-0.6278400000000001,0.18639000000000003,-10.06506
1509,-0.6278400000000001,0.18639000000000003,-10.06506
1510,-0.6278400000000001,0.18639000000000003,-10.06506
1511,-0.6278400000000001,0.18639000000000003,-10.06506
1512,-0.6278400000000001,0.18639000000000003,-10.06506
1513,-0.5984100000000001,-0.02943,-9.868860000000002
1514,-0.5984100000000001,-0.02943,-9.868860000000002
1515,-0.5984100000000001,-0.02943,-9.868860000000002
1516,-0.5984100000000001,-0.02943,-9.868860000000002
1517,-0.5984100000000001,-0.02943,-9.868860000000002
1518,-0.5493600000000001,-0.07848000000000001,-9.82962
1519,-0.5493600000000001,-0.07848000000000001,-9.82962
1520,-0.5493600000000001,-0.07848000000000001,-9.82962
1521,-0.5493600000000001,-0.07848000000000001,-9.82962
1522,-0.5493600000000001,-0.07848000000000001,-9.82962
1523,-0.5493600000000001,-0.07848000000000001,-9.82962
1524,-0.41202000000000005,0.0,-9.859050000000002
1525,-0.41202000000000005,0.0,-9.859050000000002
1526,-0.41202000000000005,0.0,-9.859050000000002
1527,-0.40221000000000007,-0.33354,-10.54575
1528,-0.40221000000000007,-0.33354,-10.54575
1529,-0.40221000000000007,-0.33354,-10.54575
1530,-0.40221000000000007,-0.33354,-10.54575
1531,-0.40221000000000007,-0.33354,-10.54575
1532,-0.40221000000000007,-0.33354,-10.54575
1533,-0.2943,0.0,-9.59418
1534,-0.2943,0.0,-9.59418
1535,-0.2943,0.0,-9.59418
1536,-0.2943,0.0,-9.59418
1537,-0.2943,0.0,-9.59418
1538,-0.35316000000000003,0.10791000000000002,-9.46665
1539,-0.35316000000000003,0.10791000000000002,-9.46665
1540,-0.35316000000000003,0.10791000000000002,-9.46665
1541,-0.35316000000000003,0.10791000000000002,-9.46665
1542,-0.35316000000000003,0.10791000000000002,-9.46665
1543,-0.1962,-0.009810000000000001,-8.69166
1544,-0.1962,-0.009810000000000001,-8.69166
1545,-0.1962,-0.009810000000000001,-8.69166
1546,-0.1962,-0.009810000000000001,-8.69166
1547,-0.1962,-0.009810000000000001,-8.69166
1548,-0.14715,0.15696000000000002,-9.40779
1549,-0.14715,0.15696000000000002,-9.40779
1550,-0.14715,0.15696000000000002,-9.40779
1551,-0.14715,0.15696000000000002,-9.40779
1552,-0.14715,0.15696000000000002,-9.40779
1553,-0.26487,0.12753,-10.06506
1554,-0.26487,0.12753,-10.06506
1555,-0.26487,0.12753,-10.06506
1556,-0.26487,0.12753,-10.06506
1557,-0.26487,0.12753,-10.06506
1558,-0.24525,-0.3924,-10.977390000000002
1559,-0.24525,-0.3924,-10.977390000000002
1560,-0.24525,-0.3924,-10.977390000000002
1561,-0.24525,-0.3924,-10.977390000000002
1562,-0.24525,-0.3924,-10.977390000000002
1563,-0.08829000000000001,0.10791000000000002,-10.33974
1564,-0.08829000000000001,0.10791000000000002,-10.33974
1565,-0.08829000000000001,0.10791000000000002,-10.33974
1566,-0.11772,0.27468000000000004,-9.03501
1567,-0.11772,0.27468000000000004,-9.03501
1568,-0.14715,0.23544,-10.09449
1569,-0.14715,0.23544,-10.09449
1570,-0.06867000000000001,-0.009810000000000001,-10.61442
1571,-0.06867000000000001,-0.009810000000000001,-10.61442
1572,-0.06867000000000001,-0.009810000000000001,-10.61442
1573,-0.06867000000000001,-0.07848000000000001,-10.40841
1574,-0.06867000000000001,-0.07848000000000001,-10.40841
1575,-0.07848000000000001,0.0,-10.035630000000001
1576,-0.07848000000000001,0.0,-10.035630000000001
1577,-0.07848000000000001,0.0,-10.035630000000001
1578,0.0,0.07848000000000001,-10.320120000000001
1579,-0.05886,-0.13734000000000002,-10.045440000000001
1580,-0.05886,-0.13734000000000002,-10.045440000000001
1581,-0.05886,-0.13734000000000002,-10.045440000000001
1582,-0.0981,0.1962,-11.09511
1583,-0.0981,0.1962,-11.09511
1584,0.0,0.15696000000000002,-9.54513
1585,0.0,0.15696000000000002,-9.54513
1586,0.0,0.15696000000000002,-9.54513
1587,-0.009810000000000001,-0.07848000000000001,-9.574560000000002
1588,-0.009810000000000001,-0.07848000000000001,-9.574560000000002
1589,-0.009810000000000001,-0.07848000000000001,-9.574560000000002
1590,-0.12753,-0.14715,-10.810620000000002
1591,-0.12753,-0.14715,-10.810620000000002
1592,-0.019620000000000002,0.23544,-10.34955
1593,-0.019620000000000002,0.23544,-10.34955
1594,0.039240000000000004,-0.019620000000000002,-9.25083
1595,0.039240000000000004,-0.019620000000000002,-9.25083
1596,0.039240000000000004,-0.019620000000000002,-9.25083
1597,0.019620000000000002,0.039240000000000004,-10.035630000000001
1598,0.019620000000000002,0.039240000000000004,-10.035630000000001
1599,0.019620000000000002,0.039240000000000004,-10.035630000000001
1600,0.0,-0.17658000000000001,-10.977390000000002
1601,0.0,-0.17658000000000001,-10.977390000000002
1602,0.12753,0.13734000000000002,-10.63404
1603,0.12753,0.13734000000000002,-10.63404
1604,0.019620000000000002,0.33354,-8.946720000000001
1605,0.019620000000000002,0.33354,-8.946720000000001
1606,0.009810000000000001,0.33354,-10.08468
1607,0.009810000000000001,0.33354,-10.08468
1608,-0.07848000000000001,-0.16677,-10.89891
1609,-0.07848000000000001,-0.16677,-10.89891
1610,-0.07848000000000001,-0.16677,-10.89891
1611,-0.0981,0.27468000000000004,-9.17235
1612,-0.0981,0.27468000000000004,-9.17235
1613,-0.12753,0.05886,-9.476460000000001
1614,-0.12753,0.05886,-9.476460000000001
1615,-0.12753,0.05886,-9.476460000000001
1616,-0.06867000000000001,-0.07848000000000001,-9.966960000000002
1617,-0.06867000000000001,-0.07848000000000001,-9.966960000000002
1618,-0.06867000000000001,-0.07848000000000001,-9.966960000000002
1619,-0.12753,-0.14715,-9.66285
1620,-0.12753,-0.14715,-9.66285
1621,-0.019620000000000002,-0.07848000000000001,-9.908100000000001
1622,-0.019620000000000002,-0.07848000000000001,-9.908100000000001
1623,-0.019620000000000002,0.05886,-9.17235
1624,-0.019620000000000002,0.05886,-9.17235
1625,-0.14715,0.30411000000000005,-8.829
1626,-0.14715,0.30411000000000005,-8.829
1627,-0.14715,0.30411000000000005,-8.829
1628,-0.07848000000000001,0.05886,-9.36855
1629,-0.07848000000000001,0.05886,-9.36855
1630,-0.05886,0.41202000000000005,-7.955910000000001
1631,-0.05886,0.41202000000000005,-7.955910000000001
1632,-0.21582000000000004,0.16677,-9.14292
1633,-0.21582000000000004,0.16677,-9.14292
1634,-0.21582000000000004,0.16677,-9.14292
1635,-0.12753,-0.18639000000000003,-9.29007
1636,-0.12753,-0.18639000000000003,-9.29007
1637,-0.15696000000000002,-0.1962,-9.868860000000002
1638,-0.15696000000000002,-0.1962,-9.868860000000002
1639,-0.15696000000000002,-0.1962,-9.868860000000002
1640,-0.21582000000000004,0.0981,-9.074250000000001
1641,-0.21582000000000004,0.0981,-9.074250000000001
1642,-0.21582000000000004,0.0981,-9.074250000000001
1643,-0.30411000000000005,0.15696000000000002,-9.13311
1644,-0.30411000000000005,0.15696000000000002,-9.13311
1645,-0.28449,0.06867000000000001,-9.70209
1646,-0.28449,0.06867000000000001,-9.70209
1647,-0.36297,0.1962,-9.14292
1648,-0.36297,0.1962,-9.14292
1649,-0.32373,0.18639000000000003,-11.271690000000001
1650,-0.32373,0.18639000000000003,-11.271690000000001
1651,-0.32373,0.18639000000000003,-11.271690000000001
1652,-0.1962,-0.07848000000000001,-9.908100000000001
1653,-0.1962,-0.07848000000000001,-9.908100000000001
1654,-0.34335000000000004,0.15696000000000002,-9.780569999999999
1655,-0.34335000000000004,0.15696000000000002,-9.780569999999999
1656,-0.34335000000000004,0.15696000000000002,-9.780569999999999
1657,-0.3924,0.20601000000000003,-10.055250000000001
1658,-0.3924,0.20601000000000003,-10.055250000000001
1659,-0.42183000000000004,0.009810000000000001,-10.21221
1660,-0.42183000000000004,0.009810000000000001,-10.21221
1661,-0.42183000000000004,0.009810000000000001,-10.21221
1662,-0.42183000000000004,-0.04905,-10.3005
1663,-0.42183000000000004,-0.04905,-10.3005
1664,-0.4905,-0.15696000000000002,-10.378980000000002
1665,-0.4905,-0.15696000000000002,-10.378980000000002
1666,-0.5395500000000001,0.019620000000000002,-9.70209
1667,-0.5395500000000001,0.019620000000000002,-9.70209
1668,-0.5395500000000001,0.019620000000000002,-9.70209
1669,-0.5395500000000001,0.17658000000000001,-10.035630000000001
1670,-0.5395500000000001,0.17658000000000001,-10.035630000000001
1671,-0.3924,-0.009810000000000001,-10.40841
1672,-0.3924,-0.009810000000000001,-10.40841
1673,-0.36297,-0.08829000000000001,-10.16316
1674,-0.36297,-0.08829000000000001,-10.16316
1675,-0.36297,-0.08829000000000001,-10.16316
1676,-0.28449,-0.08829000000000001,-10.27107
1677,-0.28449,-0.08829000000000001,-10.27107
1678,-0.34335000000000004,0.009810000000000001,-9.751140000000001
1679,-0.34335000000000004,0.009810000000000001,-9.751140000000001
1680,-0.34335000000000004,0.009810000000000001,-9.751140000000001
1681,-0.32373,-0.039240000000000004,-9.38817
1682,-0.32373,-0.039240000000000004,-9.38817
1683,-0.24525,-0.38259000000000004,-9.633420000000001
1684,-0.24525,-0.38259000000000004,-9.633420000000001
1685,-0.1962,-0.0981,-9.84924
1686,-0.1962,-0.0981,-9.84924
1687,-0.26487,0.0,-8.42679
1688,-0.26487,0.0,-8.42679
1689,-0.26487,0.0,-8.42679
1690,-0.22563000000000002,0.31392000000000003,-9.084060000000001
1691,-0.22563000000000002,0.31392000000000003,-9.084060000000001
1692,-0.15696000000000002,0.18639000000000003,-9.4176
1693,-0.15696000000000002,0.18639000000000003,-9.4176
1694,-0.15696000000000002,0.18639000000000003,-9.4176
1695,-0.14715,0.019620000000000002,-10.58499
1696,-0.14715,0.019620000000000002,-10.58499
1697,-0.22563000000000002,-0.04905,-8.642610000000001
1698,-0.22563000000000002,-0.04905,-8.642610000000001
1699,-0.21582000000000004,0.0981,-9.37836
1700,-0.21582000000000004,0.0981,-9.37836
1701,-0.21582000000000004,0.0981,-9.37836
1702,-0.15696000000000002,0.21582000000000004,-10.310310000000001
1703,-0.15696000000000002,0.21582000000000004,-10.310310000000001
1704,-0.11772,0.14715,-9.888480000000001
1705,-0.11772,0.14715,-9.888480000000001
1706,-0.20601000000000003,0.14715,-9.447030000000002
1707,-0.20601000000000003,0.14715,-9.447030000000002
1708,-0.20601000000000003,0.14715,-9.447030000000002
1709,-0.27468000000000004,-0.02943,-11.693520000000001
1710,-0.27468000000000004,-0.02943,-11.693520000000001
1711,-0.27468000000000004,-0.02943,-11.693520000000001
1712,-0.27468000000000004,0.019620000000000002,-10.045440000000001
1713,-0.27468000000000004,0.019620000000000002,-10.045440000000001
1714,-0.27468000000000004,0.019620000000000002,-10.045440000000001
1715,-0.41202000000000005,0.24525,-10.977390000000002
1716,-0.3924,0.71613,-9.29007
1717,-0.3924,0.71613,-9.29007
1718,-0.3924,-0.039240000000000004,-10.457460000000001
1719,-0.3924,-0.039240000000000004,-10.457460000000001
1720,-0.3924,-0.039240000000000004,-10.457460000000001
1721,-0.36297,-0.10791000000000002,-10.732140000000001
1722,-0.36297,-0.10791000000000002,-10.732140000000001
1723,-0.36297,-0.10791000000000002,-10.732140000000001
1724,-0.27468000000000004,-0.22563000000000002,-10.33974
1725,-0.27468000000000004,-0.22563000000000002,-10.33974
1726,-0.20601000000000003,-0.18639000000000003,-11.25207
1727,-0.20601000000000003,-0.18639000000000003,-11.25207
1728,-0.25506,0.1962,-8.84862
1729,-0.25506,0.1962,-8.84862
1730,-0.25506,0.1962,-8.84862
1731,-0.28449,0.33354,-7.9362900000000005
1732,-0.28449,0.33354,-7.9362900000000005
1733,-0.30411000000000005,0.06867000000000001,-9.09387
1734,-0.30411000000000005,0.06867000000000001,-9.09387
1735,-0.30411000000000005,0.06867000000000001,-9.09387
1736,-0.25506,0.11772,-9.496080000000001
1737,-0.25506,0.11772,-9.496080000000001
1738,-0.25506,0.22563000000000002,-9.60399
1739,-0.25506,0.22563000000000002,-9.60399
1740,-0.1962,-0.0981,-9.770760000000001
1741,-0.1962,-0.0981,-9.770760000000001
1742,-0.1962,-0.0981,-9.770760000000001
1743,-0.18639000000000003,-0.1962,-9.888480000000001
1744,-0.18639000000000003,-0.1962,-9.888480000000001
1745,-0.18639000000000003,-0.1962,-9.888480000000001
1746,-0.18639000000000003,-0.08829000000000001,-10.82043
1747,-0.18639000000000003,-0.08829000000000001,-10.82043
1748,-0.25506,0.26487,-9.201780000000001
1749,-0.25506,0.26487,-9.201780000000001
1750,-0.42183000000000004,-0.04905,-10.712520000000001
1751,-0.42183000000000004,-0.04905,-10.712520000000001
1752,-0.42183000000000004,-0.04905,-10.712520000000001
1753,-0.42183000000000004,-0.04905,-10.712520000000001
1754,-0.46107000000000004,0.13734000000000002,-9.780569999999999
1755,-0.44145000000000006,-0.06867000000000001,-9.574560000000002
1756,-0.44145000000000006,-0.06867000000000001,-9.574560000000002
1757,-0.5787900000000001,0.08829000000000001,-9.74133
1758,-0.5787900000000001,0.08829000000000001,-9.74133
1759,-0.5787900000000001,0.08829000000000001,-9.74133
1760,-0.56898,0.0,-9.35874
1761,-0.56898,0.0,-9.35874
1762,-0.56898,0.0,-9.35874
1763,-0.64746,0.02943,-10.172970000000001
1764,-0.48069,-0.40221000000000007,-11.183400000000002
1765,-0.48069,-0.40221000000000007,-11.183400000000002
1766,-0.48069,-0.40221000000000007,-11.183400000000002
1767,-0.5493600000000001,0.10791000000000002,-9.74133
1768,-0.5493600000000001,0.10791000000000002,-9.74133
1769,-0.42183000000000004,-0.18639000000000003,-9.70209
1770,-0.42183000000000004,-0.18639000000000003,-9.70209
1771,-0.42183000000000004,-0.18639000000000003,-9.70209
1772,-0.5199300000000001,0.07848000000000001,-9.908100000000001
1773,-0.5199300000000001,0.07848000000000001,-9.908100000000001
1774,-0.40221000000000007,-0.08829000000000001,-8.652420000000001
1775,-0.40221000000000007,-0.08829000000000001,-8.652420000000001
1776,-0.47088,0.08829000000000001,-10.63404
1777,-0.47088,0.08829000000000001,-10.63404
1778,-0.47088,0.08829000000000001,-10.63404
1779,-0.5199300000000001,0.13734000000000002,-8.642610000000001
1780,-0.5199300000000001,0.13734000000000002,-8.642610000000001
1781,-0.37278000000000006,-0.02943,-9.623610000000001
1782,-0.37278000000000006,-0.02943,-9.623610000000001
1783,-0.37278000000000006,-0.02943,-9.623610000000001
1784,-0.4316400000000001,0.16677,-9.074250000000001
1785,-0.4316400000000001,0.16677,-9.074250000000001
1786,-0.34335000000000004,0.0,-9.633420000000001
1787,-0.34335000000000004,0.0,-9.633420000000001
1788,-0.46107000000000004,0.11772,-9.917910000000001
1789,-0.46107000000000004,0.11772,-9.917910000000001
1790,-0.46107000000000004,0.11772,-9.917910000000001
1791,-0.5199300000000001,-0.13734000000000002,-9.98658
1792,-0.5199300000000001,-0.13734000000000002,-9.98658
1793,-0.5199300000000001,-0.13734000000000002,-9.98658
1794,-0.6278400000000001,0.039240000000000004,-10.67328
1795,-0.6278400000000001,0.039240000000000004,-10.67328
1796,-0.65727,0.17658000000000001,-9.29007
1797,-0.65727,0.17658000000000001,-9.29007
1798,-0.5886,-0.12753,-10.987200000000001
1799,-0.5886,-0.12753,-10.987200000000001
1800,-0.5787900000000001,-0.04905,-10.172970000000001
1801,-0.5787900000000001,-0.04905,-10.172970000000001
1802,-0.5787900000000001,-0.04905,-10.172970000000001
1803,-0.50031,-0.0981,-9.751140000000001
1804,-0.50031,-0.0981,-9.751140000000001
1805,-0.50031,-0.0981,-9.751140000000001
1806,-0.5787900000000001,0.16677,-9.859050000000002
1807,-0.5787900000000001,0.16677,-9.859050000000002
1808,-0.5886,0.20601000000000003,-9.1233
1809,-0.5886,0.20601000000000003,-9.1233
1810,-0.6376499999999999,0.20601000000000003,-9.623610000000001
1811,-0.6376499999999999,0.20601000000000003,-9.623610000000001
1812,-0.56898,0.10791000000000002,-9.348930000000001
1813,-0.56898,0.10791000000000002,-9.348930000000001
1814,-0.56898,0.10791000000000002,-9.348930000000001
1815,-0.5787900000000001,0.26487,-8.66223
1816,-0.5787900000000001,0.26487,-8.66223
1817,-0.5787900000000001,0.26487,-8.66223
1818,-0.7063200000000001,0.13734000000000002,-9.633420000000001
1819,-0.7063200000000001,0.13734000000000002,-9.633420000000001
1820,-0.6278400000000001,0.18639000000000003,-10.104300000000002
1821,-0.6278400000000001,0.18639000000000003,-10.104300000000002
1822,-0.6278400000000001,0.25506,-8.26002
1823,-0.6278400000000001,0.25506,-8.26002
1824,-0.6278400000000001,0.25506,-8.26002
1825,-0.73575,-0.019620000000000002,-10.54575
1826,-0.73575,-0.019620000000000002,-10.54575
1827,-0.66708,-0.38259000000000004,-10.104300000000002
1828,-0.66708,-0.38259000000000004,-10.104300000000002
1829,-0.66708,-0.38259000000000004,-10.104300000000002
1830,-0.66708,-0.38259000000000004,-10.104300000000002
1831,-0.5787900000000001,-0.33354,-10.202399999999999
1832,-0.5886,0.0981,-9.966960000000002
1833,-0.5886,0.0981,-9.966960000000002
1834,-0.5591700000000001,-0.14715,-9.67266
1835,-0.5591700000000001,-0.14715,-9.67266
1836,-0.52974,0.0981,-8.75052
1837,-0.52974,0.0981,-8.75052
1838,-0.52974,0.0981,-8.75052
1839,-0.46107000000000004,0.10791000000000002,-9.56475
1840,-0.46107000000000004,0.10791000000000002,-9.56475
1841,-0.46107000000000004,0.10791000000000002,-9.56475
1842,-0.40221000000000007,0.07848000000000001,-8.02458
1843,-0.40221000000000007,0.07848000000000001,-8.02458
1844,-0.40221000000000007,-0.02943,-8.89767
1845,-0.40221000000000007,-0.02943,-8.89767
1846,-0.4316400000000001,-0.10791000000000002,-9.13311
1847,-0.4316400000000001,-0.10791000000000002,-9.13311
1848,-0.37278000000000006,0.0,-9.260640000000002
1849,-0.37278000000000006,0.0,-9.260640000000002
1850,-0.37278000000000006,0.0,-9.260640000000002
1851,-0.47088,0.26487,-8.2404
1852,-0.47088,0.26487,-8.2404
1853,-0.35316000000000003,-0.009810000000000001,-10.594800000000001
