t,velX,velY,velZ,velAir,vel
1657,1.27973,-0.0151442,-0.184678,20.73,20.73
1658,1.2703,-0.00798973,0.026414,21.0359,21.0359
1659,1.27039,-0.00582532,0.0108034,21.0137,21.0137
1660,1.27021,-0.018918,-0.260079,20.5766,20.5766
1661,1.13612,-0.28591,-0.247151,19.6486,25.3165
1662,0.767785,-0.382811,-0.496134,17.8286,23.4966
1663,1.02839,-0.626668,-0.890651,17.9633,23.6312
1664,1.20473,-0.266312,-1.61361,18.6096,24.2775
1665,1.28801,0.00755818,-1.406,19.5564,25.2212
1666,1.21688,0.356949,-1.22954,20.0788,25.7437
1667,1.25376,-0.199372,-0.514113,19.8891,25.554
1668,0.977475,-0.265791,-0.258499,19.0702,24.7324
1669,0.153168,-0.0396307,-1.08965,15.9837,21.6459
1670,-0.560462,0.143867,-1.76572,14.4119,20.0741
1671,-0.622166,-0.221084,-1.68087,13.4889,19.1484
1672,-0.582509,-0.0317457,-1.83758,13.8774,19.5369
1673,-0.545191,0.199371,-1.76757,14.5849,20.2444
1674,-0.643774,-0.23716,-1.07115,14.0157,19.6703
1675,-0.171622,-0.398811,-0.575951,15.2223,20.8769
1676,0.595251,0.570898,-1.22705,18.5024,24.157
1677,0.722022,-0.0461321,-1.35395,17.3472,22.9954
1678,0.848399,-0.549332,-1.33008,16.9752,22.6234
1679,1.0256,-0.593849,-1.15911,17.7375,23.3857
1680,1.16507,-0.407927,-0.763481,18.9347,24.5779
1681,0.721803,-0.264614,-0.529084,17.8176,23.4608
1682,0.0984321,0.653227,-1.08101,17.6522,23.2954
1683,-0.441806,0.660216,-0.786999,17.0179,22.6566
1684,-0.679717,0.0372773,0.177674,16.6779,22.3167
1685,-0.260849,0.837603,-0.737896,17.948,23.5867
1686,-0.0925968,0.332608,-1.25853,16.1712,21.8063
1687,0.0881897,-0.768864,-1.01701,14.6426,20.2777
1688,0.27312,-0.737933,-0.886228,15.3266,20.9579
1689,0.455405,0.433351,-1.04544,17.9054,23.5367
1690,0.628753,0.915203,-0.830523,19.986,25.6173
1691,0.625207,0.479713,-0.594855,18.9711,24.6024
1692,0.623165,-0.233789,-0.555142,17.525,23.1537
1693,0.618845,-0.811934,-0.715497,16.475,22.1038
1694,0.612093,-0.899539,-0.970913,16.0459,21.6747
1695,0.602817,-0.439991,-1.15882,16.4429,22.066
1696,0.490532,-0.594699,-1.05825,15.9604,21.5835
1697,0.373646,-0.749747,-0.955568,15.5112,21.1343
1698,0.254982,-0.861735,-0.888358,15.1124,20.7309
1699,0.136144,-0.921088,-0.866144,14.7502,20.3688
1700,0.0191352,-0.923724,-0.893277,14.4184,20.0369
1701,-0.0892126,-0.879857,-0.987019,14.0996,19.715
1702,-0.188962,-0.829562,-0.964547,13.9727,19.5882
1703,-0.282645,-0.767845,-0.936356,13.8994,19.5148
1704,-0.369074,-0.695765,-0.903247,13.8793,19.4947
1705,-0.447048,-0.614681,-0.866175,13.9112,19.5245
1706,-0.245717,-0.392709,-0.528796,15.1599,20.7732
1707,0.00425554,0.342952,-0.73103,16.9522,22.5655
1708,0.272786,0.935032,-0.983968,19.0412,24.6523
1709,0.539084,0.822265,-0.850398,19.4316,25.0427
1710,0.78344,0.14041,-0.48333,18.8116,24.4227
1711,1.05818,-0.345315,-0.258279,19.2497,24.8592
1712,1.21968,-0.202793,-0.852142,19.3695,24.9789
1713,1.23476,0.127822,-1.5931,19.4359,25.0453
1714,1.10291,-0.0486719,-1.69322,18.5039,24.1111
1715,0.845874,-0.647879,-1.16855,16.9719,22.5791
1716,0.72136,-0.837316,-0.987868,16.4701,22.073
1717,0.590995,-0.532058,-0.811344,16.6364,22.2393
1718,0.454682,0.12474,-0.885664,17.3264,22.9293
1719,0.315426,0.758854,-1.04206,18.4991,24.102
1720,0.176107,0.989952,-1.07236,18.9512,24.5542
1721,0.510999,0.379499,-0.806154,18.1599,23.7629
1722,0.833137,-0.560643,-0.669055,17.5741,23.1688
1723,1.07986,-0.41635,-1.4614,17.9619,23.5566
1724,1.21225,0.0612744,-2.00654,18.998,24.5927
1725,1.20546,-0.166937,-1.24652,19.0218,24.6166
1726,1.212,-0.00533883,-1.34398,19.2531,24.8478
1727,1.20203,0.151528,-1.463,19.4271,25.0218
1728,1.1612,0.280092,-1.55349,19.4715,25.0662
1729,1.09073,0.369611,-1.60452,19.3666,24.9515
1730,0.992867,0.412825,-1.60901,19.103,24.6879
1731,0.870659,0.407327,-1.56442,18.6891,24.274
1732,0.845562,0.46052,-1.5318,18.7586,24.3435
1733,0.834163,0.517441,-1.48969,18.8953,24.4802
1734,0.822689,0.571792,-1.44532,19.0323,24.6093
1735,0.81126,0.622942,-1.39923,19.1674,24.7444
1736,0.932708,0.0155846,-1.48889,18.0997,23.6767
1737,1.03892,-0.390759,-1.30752,17.9483,23.5253
1738,1.11934,-0.357793,-0.623537,18.9787,24.5557
1739,1.17095,-0.0965266,0.05439,20.5555,26.1325
1740,1.19158,0.0159603,0.162842,21.0111,26.5784
1741,1.17999,-0.133598,-0.405331,19.8302,25.3975
1742,1.18766,-0.210662,-1.87336,18.4795,24.0468
1743,1.17713,-0.0631016,-2.3158,18.4914,24.0587
1744,1.16388,0.174942,-1.9852,19.0318,24.5991
1745,1.14761,0.286763,-1.1707,19.6966,25.2639
1746,1.1281,0.114714,-0.545483,19.8837,25.4511
1747,0.980869,-0.0991399,-0.0428027,19.6927,25.2506
1748,0.109408,-0.041688,-0.887981,16.0956,21.6535
1749,-0.691794,0.0809214,-1.68664,14.0976,19.6555
1750,-0.6516,-0.0839673,-1.6228,13.8012,19.3591
1751,0.191246,-0.361419,-0.807221,15.7849,21.3428
1752,-0.217352,-0.816539,-0.834832,14.1017,19.6566
1753,-0.554695,0.0495166,-0.172253,16.1344,21.6892
1754,-0.751154,0.313574,-0.708031,15.6495,21.2043
1755,-0.776704,-0.00813126,-1.796,13.6603,19.2151
1756,-0.733613,-0.286514,-1.57099,13.2584,18.8132
1757,-0.445399,-0.64535,-0.617728,14.2317,19.7865
1758,-0.00246608,0.306886,-0.796357,16.7664,22.3219
1759,0.481214,0.907065,-0.937099,19.4767,25.0322
1760,0.887988,0.0563959,-0.269319,19.2877,24.8432
1761,1.12502,-0.278961,-0.665875,19.0671,24.6225
1762,0.295702,0.320332,-0.848918,17.4106,22.9661
1763,-0.674453,0.442839,-0.664707,16.1761,21.7316
1764,-0.540844,0.348603,-0.326034,16.6085,22.1636
1765,0.618654,0.801658,-0.73997,19.6909,25.246
1766,0.815106,0.70862,-1.16273,19.5968,25.1519
1767,0.973165,0.0480477,-1.63202,18.2199,23.775
1768,1.08749,-0.264258,-1.25556,18.3752,23.9304
1769,0.80336,-0.711049,-0.75393,17.1727,22.7278
1770,0.40185,-0.742326,-0.659629,15.975,21.5301
1771,-0.641899,0.429978,-1.39601,15.3885,20.9436
1772,-0.644218,-0.314607,-0.19445,15.2244,20.7795
1773,0.394901,0.843586,-0.9197,19.0735,24.6286
1774,-0.238238,0.62673,-0.861734,17.1526,22.7078
1775,-0.702437,0.26588,-0.429673,15.9979,21.553
1776,-0.679346,0.551771,-0.999853,16.0947,21.6477
1777,-0.651929,0.156184,-1.63133,14.3998,19.9529
1778,-0.821605,0.163218,-1.7218,14.1024,19.6554
1779,-0.872316,0.0163487,-1.48061,13.842,19.395
1780,-0.887519,0.0585397,-1.75175,13.7073,19.2603
1781,-0.881456,0.0348778,-1.90017,13.547,19.1
1782,-0.872898,-0.0326093,-1.89008,13.3921,18.9417
1783,-0.861962,-0.131544,-1.72545,13.2871,18.8366
1784,-0.891399,-0.157706,-1.4435,13.4284,18.9779
1785,-0.892401,-0.170202,-1.38633,13.4535,19.003
1786,-0.922367,-0.0943752,-1.79263,13.24,18.7895
1787,-0.729288,-0.614073,-0.846812,13.4631,19.008
1788,0.0780794,-0.567498,-0.943793,15.0009,20.5457
1789,0.851155,0.111556,-1.71385,17.8583,23.4031
1790,0.869401,-0.118736,-1.66228,17.5038,23.0486
1791,-0.0570448,-0.382381,-0.782379,15.1981,20.7429
1792,-0.110362,0.705985,-0.592335,17.9468,23.4916
1793,-0.16003,0.947936,-0.750857,18.4888,24.0337
1794,-0.20963,0.0723867,-0.916838,15.6393,21.1794
1795,-0.25906,-0.814991,-0.800462,14.0649,19.6049
1796,0.397319,-0.217198,-1.18207,16.1803,21.7203
1797,0.882629,0.474721,-0.866467,19.447,24.982
1798,0.431772,0.854384,-0.734675,19.3851,24.9201
1799,-0.157715,0.829472,-0.918044,17.8961,23.4311
1800,-0.479938,0.0850656,-1.22133,14.8547,20.3852
1801,-0.743088,-0.471779,-1.2576,13.1787,18.7091
1802,-0.867616,-0.300966,-1.4917,13.0971,18.6276
1803,-0.943023,-0.16067,-1.62474,13.1872,18.7153
1804,-0.986252,-0.0539864,-1.72228,13.3084,18.8365
1805,-0.931963,-0.0326196,-1.87635,13.3198,18.8479
1806,-0.598712,-0.415955,-1.46311,13.3138,18.8364
1807,0.147631,-0.874584,-0.827624,14.8883,20.4109
1808,0.785969,-0.551681,-1.01067,17.0376,22.5602
1809,0.941591,0.141329,-1.52653,18.3594,18.3594
1810,0.716492,0.437834,-1.48527,18.3165,18.3165
1811,0.319858,0.571686,-1.22194,17.7853,17.7853
1812,0.339679,0.681838,-1.16061,18.2126,18.2126
1813,0.359032,0.777957,-1.10514,18.6068,18.6068
1814,0.173586,0.754427,-0.963122,18.2422,18.2422
1815,-0.0129293,0.668473,-0.854459,17.7018,17.7018
1816,-0.0359894,0.369505,-0.99066,16.6449,16.6449
1817,-0.0500241,0.0396453,-0.978057,15.816,15.816
1818,-0.0640773,-0.29835,-0.964449,15.107,15.107
1819,-0.123234,0.485286,-0.896536,16.8972,16.8972
1820,-0.186774,0.941517,-0.924578,18.2372,18.2372
1821,-0.0459376,0.952107,-0.8938,18.5514,18.5514
1822,0.105403,0.923466,-0.946509,18.6851,18.6851
1823,0.25274,0.871866,-1.01116,18.7554,18.7554
1824,-0.326709,0.471705,-0.780985,16.6315,16.6315
1825,-0.815056,-0.0913468,-0.276282,15.2733,15.2733
1826,-0.650183,0.149058,-0.323558,15.9535,15.9535
1827,-0.461586,0.504071,-0.574307,16.781,16.781
1828,-0.649161,0.30736,-0.513781,16.0483,16.0483
1829,-0.802396,0.13723,-0.329475,15.7131,15.7131
1830,-0.92253,0.00907429,-0.18755,15.5306,15.5306
1831,-0.7708,0.480223,-0.455795,16.4626,16.4626
1832,-0.57456,0.836502,-0.915342,17.2842,17.2842
1833,-0.347025,0.763561,-1.1242,17.1541,17.1541
1834,-0.440357,0.795673,-1.19854,17.0545,17.0545
1835,-0.52458,0.802035,-1.19934,16.9535,16.9535
1836,-0.843302,0.581983,-0.924801,16.0656,16.0656
1837,-1.02154,0.164032,-0.477531,15.2683,15.2683
1838,-0.932655,0.464851,-1.11675,15.3792,15.3792
1839,-0.772034,0.494342,-1.51142,15.3135,15.3135
1840,-0.558153,0.119833,-1.50535,14.5534,14.5534
1841,-0.316138,-0.366836,-1.18143,14.2113,14.2113
1842,-0.0651364,-0.782793,-0.947003,14.3381,14.3381
1843,0.08018,-0.801829,-0.908771,14.7085,14.7085
1844,0.229655,-0.798584,-0.833673,15.194,15.194
1845,0.516818,-0.716989,-0.64503,16.3666,16.3666
1846,0.741443,-0.529667,-0.703568,17.2587,17.2587
1847,0.877099,-0.246129,-0.851903,17.983,17.983
1848,0.820585,0.3173,-1.58616,18.2898,18.2898
1849,0.365853,0.16857,-1.45683,16.664,16.664
1850,0.91055,-0.121434,-0.557288,18.651,18.651
1851,0.109416,0.775183,-0.990917,18.1476,18.1476
1852,-0.931469,0.125442,-0.258354,15.6563,15.6563
1853,-1.03404,-0.0138607,-0.0209915,15.6982,15.6982
1854,-0.861916,0.385747,-0.425996,16.1279,16.1279
1855,-0.943506,0.154189,-0.0868657,16.0447,16.0447
1856,-0.996462,-0.0362546,0.0201964,15.7813,15.7813
1857,-0.961912,0.337002,-0.402751,15.9151,15.9151
1858,-0.474265,0.885474,-1.02163,17.4922,17.4922
1859,0.220381,0.448449,-0.674988,17.765,17.765
1860,0.647034,-0.220742,-0.327709,17.9468,17.9468
1861,0.890141,-0.22831,-0.610197,18.336,18.336
1862,0.895887,0.220178,-1.37095,18.4723,18.4723
1863,0.811397,0.37372,-1.34344,18.5598,18.5598
1864,0.653787,0.471965,-1.3533,18.3076,18.3076
1865,0.648106,0.532196,-1.37891,18.433,18.433
1866,0.647365,0.58065,-1.30361,18.6197,18.6197
1867,0.922998,-0.00449782,-0.109972,19.5437,19.5437
1868,0.610089,0.714943,-0.982708,19.1672,19.1672
1869,-0.12316,-0.0754117,-0.983602,15.4044,15.4044
1870,0.0366158,0.257381,-1.02737,16.467,16.467
1871,0.195029,0.533545,-1.14733,17.4462,17.4462
1872,0.0296816,-0.240551,-1.11156,15.2643,15.2643
1873,-0.137888,-0.859548,-0.988622,14.014,14.014
1874,0.144031,-0.692495,-1.13702,14.7596,14.7596
1875,0.408375,-0.4444,-1.39539,15.6276,15.6276
1876,0.633602,-0.185303,-1.66347,16.5728,16.5728
1877,0.696011,-0.285049,-1.77955,16.5288,16.5288
1878,0.745395,-0.338007,-1.75336,16.6258,16.6258
1879,0.923169,-0.0207991,-1.8939,17.7512,17.7512
1880,0.691771,-0.618899,-1.1623,16.4719,16.4719
1881,0.149957,-0.727009,-0.830673,15.0863,15.0863
1882,-0.666856,-0.570348,-1.45538,12.9151,12.9151
1883,-1.03492,-0.0236528,-1.74091,13.3078,13.3078
1884,-1.02954,0.0699425,-1.30203,13.9467,13.9467
1885,-1.01479,0.171342,-0.827912,14.7795,14.7795
1886,-1.01083,0.180443,-0.463851,15.3445,15.3445
1887,-1.01086,0.142581,-0.221229,15.6779,15.6779
1888,-0.761574,0.26508,-0.298498,16.1389,16.1389
1889,0.0438383,1.00504,-0.992976,18.8156,18.8156
1890,0.79951,0.320624,-0.296108,19.5034,19.5034
1891,0.897829,0.193382,-0.179492,19.7224,19.7224
1892,0.946942,-0.0173704,-0.0540076,19.6954,19.6954
1893,0.953769,0.0465097,-0.289185,19.4629,19.4629
1894,0.696315,0.646131,-0.9195,19.2718,19.2718
1895,0.146554,0.784728,-1.10959,18.1469,18.1469
1896,-0.488275,0.280527,-0.638651,16.0307,16.0307
1897,-0.928715,-0.131881,-0.204509,15.1849,15.1849
1898,-0.768327,0.117702,-0.29866,15.7642,15.7642
1899,-0.554546,0.480496,-0.591257,16.5525,16.5525
1900,-0.299825,0.822066,-0.882734,17.671,17.671
1901,0.193881,0.964823,-0.987934,18.9733,18.9733
1902,0.623421,0.591268,-0.602192,19.2506,19.2506
1903,0.857353,0.313616,-0.370962,19.5648,19.5648
1904,0.951344,0.0560867,-0.19487,19.6137,19.6137
1905,0.836926,0.426635,-0.751171,19.2989,19.2989
1906,0.558032,0.745398,-1.22882,18.9086,18.9086
1907,0.168777,0.54244,-1.21752,17.351,17.351
1908,0.103581,0.965397,-0.959039,18.8187,18.8187
1909,0.0540534,0.805791,-0.878191,18.2492,18.2492
1910,-0.13707,0.690052,-1.08843,17.3002,17.3002
1911,-0.326549,0.504076,-1.2643,16.2233,16.2233
1912,-0.504486,0.298267,-1.45862,15.1605,15.1605
1913,-0.831391,0.289584,-1.76838,14.4146,14.4146
1914,-1.00155,0.111229,-1.79147,13.6693,13.6693
1915,-1.01366,-0.115986,-1.68511,13.1492,13.1492
1916,-0.912037,-0.368593,-1.55484,12.831,12.831
1917,-1.01028,-0.0231245,-2.02805,13.1367,13.1367
1918,-0.950512,-0.187663,-1.85474,12.9304,12.9304
1919,-0.728075,-0.671018,-1.27182,12.8293,12.8293
1920,-0.381112,-0.844252,-0.921833,13.6113,13.6113
1921,0.897981,0.177899,-1.89532,18.0652,18.0652
1922,0.206763,-0.88723,-0.919136,14.9116,14.9116
1923,-0.681789,-0.0588815,-1.4947,13.9221,13.9221
1924,-1.01437,-0.0804366,-1.5174,13.3796,13.3796
1925,-0.500164,-0.774185,-0.747281,13.7385,13.7385
1926,0.406541,-0.0364061,-1.38585,16.3806,16.3806
1927,0.832207,0.311432,-1.61058,18.2998,18.2998
1928,0.942521,-0.109217,-1.00297,18.2974,18.2974
1929,0.709486,-0.458741,-0.451319,17.5904,17.5904
1930,0.904043,-0.266571,-0.841289,18.0575,18.0575
1931,0.941058,0.12302,-1.33517,18.4534,18.4534
1932,0.964124,-0.0340935,-0.253706,19.4069,19.4069
1933,0.943405,0.0443028,0.0135762,19.909,19.909
1934,0.91674,0.150023,-0.146158,19.7512,19.7512
1935,0.900864,0.264195,-0.419172,19.5346,19.5346
1936,0.957154,-0.0254041,-0.102228,19.6357,19.6357
1937,0.889364,0.103453,-0.172587,19.5293,19.5293
1938,0.709414,0.533448,-0.640312,19.2979,19.2979
1939,0.95491,-0.0828298,0.0546526,19.8022,19.8022
1940,0.546006,-0.0708381,-0.219099,18.0865,18.0865
1941,-0.239751,0.370711,-0.984153,16.2647,16.2647
1942,-0.878504,0.350899,-1.30584,14.9123,14.9123
1943,-0.993234,0.0137535,-1.93032,13.3203,13.3203
1944,0.321302,-0.549027,-1.35791,15.2417,15.2417
1945,0.805068,-0.485706,-0.891122,17.3222,17.3222
1946,-0.0874778,-0.0111139,-1.20574,15.3852,15.3852
1947,-0.913022,0.421188,-1.46217,14.9434,14.9434
1948,-0.806562,-0.347785,-0.547148,14.2895,14.2895
1949,-0.984109,-0.196645,-0.853702,13.8978,13.8978
1950,-0.955321,0.175383,-1.55497,14.0902,14.0902
1951,0.247223,-0.930694,-1.06358,14.7985,14.7985
1952,0.929391,-0.23561,-1.23548,17.8283,17.8283
1953,0.642792,-0.716695,-0.86914,16.4843,16.4843
1954,0.117833,-0.721637,-0.939648,14.8757,14.8757
1955,-0.451723,-0.278188,-1.44631,13.8663,13.8663
1956,0.244575,-0.885546,-0.854733,15.0963,15.0963
1957,0.812679,-0.0122121,-1.65333,17.5098,17.5098
1958,0.831026,-0.418108,-0.63963,17.8023,17.8023
1959,-0.0681281,0.871574,-1.06551,18.0592,18.0592
1960,-0.923246,-0.0041917,-0.140845,15.593,15.593
1961,-0.98613,0.0345944,0.0027045,15.909,15.909
1962,-0.948825,-0.0494224,-0.0651194,15.6213,15.6213
1963,-0.987493,-0.0964606,-0.443302,14.7483,14.7483
1964,-0.999129,-0.0107888,-0.949403,14.1799,14.1799
1965,-0.812021,0.46611,-1.48837,15.1901,15.1901
1966,-0.300761,0.177314,-1.30229,15.3235,15.3235
1967,0.326816,-0.499232,-0.735105,16.0078,16.0078
1968,0.813754,-0.509541,-0.838946,17.3761,17.3761
1969,0.880198,-0.307193,-0.617121,18.1681,18.1681
1970,0.943321,0.0350231,-0.394227,19.2573,19.2573
1971,0.836903,0.322543,-0.335961,19.5678,19.5678
1972,0.57899,0.462925,-0.438141,19.0006,19.0006
1973,0.217145,0.607193,-0.921427,17.9268,17.9268
1974,0.779327,-0.292078,-0.331686,18.2419,18.2419
1975,0.929888,0.125179,-1.26403,18.472,18.472
1976,0.591557,0.0503876,-1.66077,16.9076,16.9076
1977,0.410453,-0.308057,-1.38591,15.8729,15.8729
1978,0.199325,-0.704946,-1.12323,14.902,14.902
1979,-0.0252795,-0.923884,-0.978928,14.2024,14.2024
1980,-0.251141,-0.874188,-1.04072,13.6817,13.6817
1981,0.338376,-0.668301,-1.16116,15.2995,15.2995
1982,0.137443,-0.78368,-1.04129,14.7198,14.7198
1983,-0.0767996,-0.864233,-0.92446,14.2281,14.2281
1984,-0.288501,-0.884496,-0.862498,13.8218,13.8218
1985,-0.522372,-0.710662,-0.773951,13.7553,13.7553
1986,-0.727879,-0.505467,-0.580976,14.0596,14.0596
1987,-0.905674,-0.341209,-0.467382,14.3054,14.3054
1988,-0.991896,-0.108328,-0.471746,14.6682,14.6682
1989,-0.991547,0.0310811,-0.275917,15.3318,15.3318
1990,-0.964465,0.107054,-0.140169,15.8016,15.8016
1991,-0.902691,0.0834305,-0.110012,15.8777,15.8777
1992,-0.808423,-0.0401529,-0.186034,15.5646,15.5646
1993,-0.975423,-0.192789,-0.452749,14.5401,14.5401
1994,-0.987108,0.144337,-1.3352,14.1635,14.1635
1995,-0.908474,0.318454,-1.58352,14.5376,14.5376
1996,-0.754964,0.350745,-1.6275,14.8035,14.8035
1997,-0.545048,0.268657,-1.40798,15.0562,15.0562
1998,-0.287128,0.0323048,-1.17199,15.1195,15.1195
1999,-0.421813,0.159708,-1.55978,14.8417,14.8417
2000,-0.537611,0.298705,-1.64805,14.96,14.96
2001,-0.645289,0.398611,-1.69863,15.0522,15.0522
2002,-0.263465,-0.206742,-1.22601,14.5845,14.5845
2003,0.159963,-0.805488,-0.898135,14.9198,14.9198
2004,0.153279,-0.647522,-0.885787,15.1382,15.1382
2005,0.158004,-0.481192,-0.853954,15.4447,15.4447
2006,0.162366,-0.291778,-0.830127,15.8066,15.8066
2007,0.577203,-0.564316,-0.541887,16.897,16.897
2008,0.65275,-0.27335,-0.333961,17.8687,17.8687
2009,0.718278,0.0275054,-0.211498,18.7833,18.7833
2010,0.422286,0.58915,-0.685933,18.6172,18.6172
2011,0.0587422,0.958954,-1.01714,18.6536,18.6536
2012,-0.323937,0.730593,-0.857845,17.3493,17.3493
2013,-0.432036,0.351173,-0.63638,16.3099,16.3099
2014,-0.522675,-0.0869523,-0.51684,15.2856,15.2856
2015,-0.609644,-0.461951,-0.516925,14.423,14.423
2016,0.343273,0.451726,-1.31041,17.4342,17.4342
2017,0.906172,0.0842889,-0.777977,18.7548,18.7548
2018,0.56113,-0.165597,-0.349293,17.7537,17.7537
2019,0.791424,-0.419133,-0.709176,17.5793,17.5793
2020,0.869141,-0.257624,-0.469397,18.3992,18.3992
2021,0.908374,-0.100063,-0.391289,18.9007,18.9007
2022,0.91463,0.0474473,-0.331842,19.2693,19.2693
2023,0.91065,-0.0317935,-0.0407063,19.5711,19.5711
2024,0.876881,0.09354,-0.0901046,19.6032,19.6032
2025,0.917073,0.0605028,-0.048602,19.7433,19.7433
2026,0.845919,0.370571,-0.538685,19.4388,19.4388
2027,0.652552,0.332484,-0.526547,18.7759,18.7759
2028,0.380313,-0.00829801,-0.693883,17.0707,17.0707
2029,0.0529184,-0.51026,-1.03915,14.92,14.92
2030,0.919888,0.248973,-0.319764,19.7016,19.7016
2031,-0.36751,0.380028,0.0433972,17.6268,17.6268
2032,-0.937169,-0.396674,-0.486238,14.1271,14.1271
2033,-1.02169,0.148981,-1.55998,13.9301,13.9301
2034,-0.628406,-0.274395,-1.5946,13.4343,13.4343
2035,-0.637149,-0.0705639,-1.41634,14.0353,14.0353
2036,-0.645656,0.07484,-1.4254,14.3693,14.3693
2037,-0.715464,0.0896048,-1.53691,14.2046,14.2046
2038,-0.774064,0.0878377,-1.59497,14.0662,14.0662
2039,-0.828093,0.0850182,-1.64844,13.939,13.939
2040,-0.983622,-0.254573,-1.37166,13.1544,13.1544
2041,-0.213235,-0.75487,-0.90272,14.107,14.107
2042,-0.860785,-0.549183,-1.10108,13.0393,13.0393
2043,0.789545,0.480593,-0.81089,19.2195,19.2195
2044,0.875594,0.0920069,0.0439918,19.8282,19.8282
2045,0.920083,-0.159935,-0.111339,19.2692,19.2692
2046,0.936663,-0.0536131,-1.13464,18.2567,18.2567
2047,0.898765,-0.284368,-0.911472,17.9366,17.9366
2048,0.797521,-0.481226,-0.618645,17.6232,17.6232
2049,0.639812,-0.532138,-0.470763,17.2373,17.2373
2050,0.530099,-0.812318,-1.04859,15.8017,15.8017
2051,0.407632,-0.386549,-1.34518,15.7641,15.7641
2052,0.624413,0.273475,-1.45809,17.6473,17.6473
2053,0.785975,0.489485,-1.12624,18.9375,18.9375
2054,0.347437,0.246238,-1.31318,16.914,16.914
2055,-0.220879,-0.615933,-0.801864,14.4366,14.4366
2056,-0.730656,-0.663247,-1.02347,13.1378,13.1378
2057,-0.722422,-0.633956,-0.87236,13.4042,13.4042
2058,-0.72859,-0.5651,-0.674495,13.8056,13.8056
2059,-0.831647,-0.103186,-0.207089,15.3595,15.3595
2060,-0.904634,0.32067,-0.335052,16.0494,16.0494
2061,-0.960985,0.356966,-1.04254,15.0994,15.0994
2062,0.116746,-0.264017,-0.918905,15.6396,15.6396
2063,0.942875,-0.108839,-1.45911,17.926,17.926
2064,0.846888,0.324835,-1.55672,18.4148,18.4148
2065,0.531114,0.553939,-1.4622,18.0999,18.0999
2066,0.0734806,0.550512,-1.16302,17.2146,17.2146
2067,0.904446,-0.127691,-0.511712,18.6776,18.6776
2068,0.0690348,0.441888,-1.14938,16.9063,16.9063
2069,-0.932308,0.447248,-1.12851,15.3129,15.3129
2070,-0.789741,-0.0912458,-0.548007,14.8362,14.8362
2071,0.305674,0.830841,-1.41441,18.4116,18.4116
2072,0.91672,-0.0225065,-0.494536,18.9265,18.9265
2073,0.248135,0.579243,-1.02421,17.8141,17.8141
2074,0.899518,-0.250895,-1.26044,17.6727,17.6727
2075,0.609729,-0.637776,-1.46584,15.9082,15.9082
2076,-0.355439,0.123707,-1.38774,15.0111,15.0111
2077,-1.02081,0.076127,-0.339883,15.2877,15.2877
2078,-0.674236,0.722889,-1.10394,16.5602,16.5602
2079,0.0947656,-0.446855,-0.473379,15.8802,15.8802
2080,0.764611,-0.252823,-1.26749,17.1859,17.1859
2081,0.923982,-0.160369,-0.664279,18.5017,18.5017
2082,0.455962,0.346113,-0.126494,18.865,18.865
2083,-0.342456,0.701748,-0.368083,17.8605,17.8605
2084,0.954083,-0.0546386,-0.450621,19.0576,19.0576
2085,-0.130173,-0.911326,-0.979971,13.9729,13.9729
2086,-0.972922,-0.234599,-0.94319,13.7094,13.7094
2087,0.313841,0.772307,-0.823997,18.7507,18.7507
2088,0.881587,0.131852,-1.87267,17.9197,17.9197
2089,0.548313,-0.790734,-0.741571,16.2435,16.2435
2090,0.0476371,0.532038,-0.749757,17.5335,17.5335
2091,-0.464746,0.443037,-0.421485,16.8247,16.8247
2092,-0.845871,-0.524626,-0.779129,13.5434,13.5434
2093,-0.484514,-0.838056,-0.792557,13.6068,13.6068
2094,-0.0055899,-0.905847,-0.891928,14.3831,14.3831
2095,0.469884,-0.722281,-1.13758,15.6386,15.6386
2096,0.821845,-0.377647,-1.42931,17.0548,17.0548
2097,0.960904,-0.0120884,-1.62998,18.059,18.059
2098,0.85157,0.244981,-1.62786,18.2019,18.2019
2099,0.932804,0.147666,-1.72048,18.2214,18.2214
2100,0.966886,0.0474969,-1.76569,18.1168,18.1168
2101,0.960274,-0.042363,-1.77489,17.9136,17.9136
2102,0.913331,-0.117168,-1.74654,17.6165,17.6165
2103,0.940163,-0.022127,-1.81251,17.8556,17.8556
2104,0.857513,-0.377522,-0.819593,17.7434,17.7434
2105,0.643789,-0.102065,-0.403455,18.0282,18.0282
2106,0.326254,0.753354,-0.873943,18.6685,18.6685
2107,-0.0503682,0.854842,-1.07509,18.0247,18.0247
2108,-0.66425,-0.0166012,-0.493489,15.2639,15.2639
2109,-0.994167,-0.137236,-0.680701,14.2659,14.2659
2110,-0.862752,0.431977,-1.57989,14.9449,14.9449
2111,-0.326135,-0.0268422,-1.43258,14.6619,14.6619
2112,0.359678,-0.782513,-0.940351,15.4454,15.4454
2113,0.858529,-0.375922,-1.54537,17.1067,17.1067
2114,0.924038,0.19905,-1.79457,18.2582,18.2582
2115,0.52411,0.462094,-1.6143,17.7263,17.7263
2116,-0.143065,0.3404,-1.04727,16.296,16.296
2117,-0.751392,0.0782491,-0.435895,15.4564,15.4564
2118,-1.00338,0.00539912,-0.188159,15.4282,15.4282
2119,-1.007,-0.0531093,-0.203049,15.2648,15.2648
2120,-0.997401,-0.146155,-0.553769,14.4423,14.4423
2121,-0.982917,-0.234716,-0.998462,13.6248,13.6248
