timestamp(ms),NAV_CONTROLLER_OUTPUT.target_bearing
513755.30712890625,107
513855.30712890625,107
513955.30712890625,107
514055.30712890625,107
514155.30712890625,107
514255.30712890625,107
514355.30712890625,107
514455.30712890625,107
514555.30712890625,107
514655.30712890625,107
514755.30712890625,107
514855.30712890625,107
514955.30712890625,107
515055.30712890625,107
515155.30712890625,107
515255.30712890625,107
515355.30712890625,107
515455.30712890625,107
515555.30712890625,107
515655.30712890625,107
515755.30712890625,107
515855.30712890625,107
515955.30712890625,107
516055.30712890625,107
516155.30712890625,107
516255.30712890625,107
516355.30712890625,107
516455.30712890625,107
516555.30712890625,107
516655.30712890625,107
516755.30712890625,107
516855.30712890625,4
516955.30712890625,4
517055.30712890625,4
517155.30712890625,4
517255.30712890625,3
517355.30712890625,3
517455.30712890625,3
517555.30712890625,3
517655.30712890625,3
517755.30712890625,3
517855.30712890625,2
517955.30712890625,2
518055.30712890625,2
518155.30712890625,2
518255.30712890625,2
518355.30712890625,0
518455.30712890625,0
518555.30712890625,0
518655.30712890625,0
518755.30712890625,0
518855.30712890625,0
518955.30712890625,0
519055.30712890625,0
519155.30712890625,0
519255.30712890625,0
519355.30712890625,-1
519455.30712890625,-1
519555.30712890625,-1
519655.30712890625,-1
519755.30712890625,-1
519855.30712890625,-3
519955.30712890625,-3
520055.30712890625,-3
520155.30712890625,-3
520255.30712890625,-3
520355.30712890625,-4
520455.30712890625,-4
520555.30712890625,-4
520655.30712890625,-4
520755.30712890625,-4
520855.30712890625,-5
520955.30712890625,-5
521055.30712890625,-5
521155.30712890625,-5
521255.30712890625,-5
521355.30712890625,-6
521455.30712890625,-6
521555.30712890625,-6
521655.30712890625,-6
521755.30712890625,-6
521855.30712890625,-7
521955.30712890625,-7
522055.30712890625,-7
522155.30712890625,-7
522255.30712890625,-7
522355.30712890625,-8
522455.30712890625,-8
522555.30712890625,-8
522655.30712890625,-8
522755.30712890625,-8
522855.30712890625,-9
522955.30712890625,-9
523055.30712890625,-9
523155.30712890625,-9
523255.30712890625,-9
523355.30712890625,-9
523455.30712890625,-10
523555.30712890625,-10
523655.30712890625,-10
523755.30712890625,-10
523855.30712890625,-10
523955.30712890625,-11
524055.30712890625,-11
524155.30712890625,-11
524255.30712890625,-11
524355.3071289062,-11
524455.3071289062,-12
524555.3071289062,-12
524655.3071289062,-12
524755.3071289062,-12
524855.3071289062,-12
524955.3071289062,-12
525055.3071289062,-12
525155.3071289062,-12
525255.3071289062,-12
525355.3071289062,-13
525455.3071289062,-13
525555.3071289062,-13
525655.3071289062,-13
525755.3071289062,-13
525855.3071289062,-13
525955.3071289062,-14
526055.3071289062,-14
526155.3071289062,-14
526255.3071289062,-14
526355.3071289062,-14
526455.3071289062,-14
526555.3071289062,-14
526655.3071289062,-14
526755.3071289062,-14
526855.3071289062,-14
526955.3071289062,-14
527055.3071289062,-15
527155.3071289062,-15
527255.3071289062,-15
527355.3071289062,-15
527455.3071289062,-15
527555.3071289062,-15
527655.3071289062,-16
527755.3071289062,-16
527855.3071289062,-16
527955.3071289062,-16
528055.3071289062,-16
528155.3071289062,-17
528255.3071289062,-17
528355.3071289062,-17
528455.3071289062,-17
528555.3071289062,-17
528655.3071289062,-17
528755.3071289062,-17
528855.3071289062,-18
528955.3071289062,-18
529055.3071289062,-18
529155.3071289062,-18
529255.3071289062,-18
529355.3071289062,-19
529455.3071289062,-19
529555.3071289062,-19
529655.3071289062,-19
529755.3071289062,-19
529855.3071289062,-20
529955.3071289062,-20
530055.3071289062,-20
530155.3071289062,-20
530255.3071289062,-20
530355.3071289062,-20
530455.3071289062,-21
530555.3071289062,-22
530655.3071289062,-22
530755.3071289062,-22
530855.3071289062,-22
530955.3071289062,-22
531055.3071289062,-22
531155.3071289062,-23
531255.3071289062,-23
531355.3071289062,-24
531455.3071289062,-24
531555.3071289062,-24
531655.3071289062,-24
531755.3071289062,-24
531855.3071289062,-24
531955.3071289062,-25
532055.3071289062,-25
532155.3071289062,-26
532255.3071289062,-26
532355.3071289062,-27
532455.3071289062,-27
532555.3071289062,-27
532655.3071289062,-28
532755.3071289062,-28
532855.3071289062,-29
532955.3071289062,-29
533055.3071289062,-29
533155.3071289062,-30
533255.3071289062,-30
533355.3071289062,-32
533455.3071289062,-32
533555.3071289062,-32
533655.3071289062,-33
533755.3071289062,-33
533855.3071289062,-33
533955.3071289062,-36
534055.3071289062,-36
534155.3071289062,-38
534255.3071289062,-38
534355.3071289062,-43
534455.3071289062,-43
534555.3071289062,-43
534655.3071289062,-43
534755.3071289062,-47
534855.3071289062,-47
534955.3071289062,-57
535055.3071289062,-57
535155.3071289062,-57
535255.3071289062,-69
535355.3071289062,-69
535455.3071289062,-8
535555.3071289062,-8
535655.3071289062,-7
535755.3071289062,-7
535855.3071289062,-7
535955.3071289062,-7
536055.3071289062,-7
536155.3071289062,-7
536255.3071289062,-7
536355.3071289062,-7
536455.3071289062,-6
536555.3071289062,-6
536655.3071289062,-6
536755.3071289062,-6
536855.3071289062,-6
536955.3071289062,-6
537055.3071289062,-6
537155.3071289062,-5
537255.3071289062,-5
537355.3071289062,-5
537455.3071289062,-5
537555.3071289062,-5
537655.3071289062,-5
537755.3071289062,-5
537855.3071289062,-5
537955.3071289062,-5
538055.3071289062,-5
538155.3071289062,-5
538255.3071289062,-5
538355.3071289062,-5
538455.3071289062,-5
538555.3071289062,-5
538655.3071289062,-5
538755.3071289062,-5
538855.3071289062,-5
538955.3071289062,-5
539055.3071289062,-5
539155.3071289062,-5
539255.3071289062,-5
539355.3071289062,-5
539455.3071289062,-5
539555.3071289062,-5
539655.3071289062,-5
539755.3071289062,-5
539855.3071289062,-5
539955.3071289062,-5
540055.3071289062,-5
540155.3071289062,-5
540255.3071289062,-5
540355.3071289062,-5
540455.3071289062,-5
540555.3071289062,-5
540655.3071289062,-5
540755.3071289062,-5
540855.3071289062,-5
540955.3071289062,-5
541055.3071289062,-6
541155.3071289062,-6
541255.3071289062,-6
541355.3071289062,-6
541455.3071289062,-6
541555.3071289062,-6
541655.3071289062,-6
541755.3071289062,-6
541855.3071289062,-6
541955.3071289062,-6
542055.3071289062,-6
542155.3071289062,-6
542255.3071289062,-6
542355.3071289062,-6
542455.3071289062,-6
542555.3071289062,-6
542655.3071289062,-6
542755.3071289062,-6
542855.3071289062,-6
542955.3071289062,-6
543055.3071289062,-7
543155.3071289062,-7
543255.3071289062,-7
543355.3071289062,-7
543455.3071289062,-7
543555.3071289062,-7
543655.3071289062,-7
543755.3071289062,-7
543855.3071289062,-7
543955.3071289062,-7
544055.3071289062,-7
544155.3071289062,-7
544255.3071289062,-7
544355.3071289062,-7
544455.3071289062,-7
544555.3071289062,-7
544655.3071289062,-7
544755.3071289062,-7
544855.3071289062,-7
544955.3071289062,-7
545055.3071289062,-8
545155.3071289062,-8
545255.3071289062,-8
545355.3071289062,-8
545455.3071289062,-8
545555.3071289062,-8
545655.3071289062,-8
545755.3071289062,-8
545855.3071289062,-8
545955.3071289062,-8
546055.3071289062,-8
546155.3071289062,-8
546255.3071289062,-8
546355.3071289062,-8
546455.3071289062,-8
546555.3071289062,-8
546655.3071289062,-8
546755.3071289062,-8
546855.3071289062,-8
546955.3071289062,-8
547055.3071289062,-8
547155.3071289062,-8
547255.3071289062,-8
547355.3071289062,-9
547455.3071289062,-9
547555.3071289062,-9
547655.3071289062,-9
547755.3071289062,-9
547855.3071289062,-9
547955.3071289062,-9
548055.3071289062,-9
548155.3071289062,-9
548255.3071289062,-9
548355.3071289062,-9
548455.3071289062,-9
548555.3071289062,-9
548655.3071289062,-9
548755.3071289062,-9
548855.3071289062,-9
548955.3071289062,-9
549055.3071289062,-9
549155.3071289062,-9
549255.3071289062,-9
549355.3071289062,-9
549455.3071289062,-9
549555.3071289062,-9
549655.3071289062,-10
549755.3071289062,-10
549855.3071289062,-10
549955.3071289062,-10
550055.3071289062,-10
550155.3071289062,-10
550255.3071289062,-10
550355.3071289062,-10
550455.3071289062,-10
550555.3071289062,-10
550655.3071289062,-10
550755.3071289062,-10
550855.3071289062,-10
550955.3071289062,-10
551055.3071289062,-10
551155.3071289062,-10
551255.3071289062,-10
551355.3071289062,-10
551455.3071289062,-10
551555.3071289062,-11
551655.3071289062,-11
551755.3071289062,-11
551855.3071289062,-11
551955.3071289062,-11
552055.3071289062,-11
552155.3071289062,-11
552255.3071289062,-11
552355.3071289062,-11
552455.3071289062,-11
552555.3071289062,-11
552655.3071289062,-11
552755.3071289062,-11
552855.3071289062,-12
552955.3071289062,-12
553055.3071289062,-12
553155.3071289062,-12
553255.3071289062,-12
553355.3071289062,-12
553455.3071289062,-12
553555.3071289062,-12
553655.3071289062,-12
553755.3071289062,-12
553855.3071289062,-12
553955.3071289062,-13
554055.3071289062,-13
554155.3071289062,-13
554255.3071289062,-13
554355.3071289062,-13
554455.3071289062,-13
554555.3071289062,-13
554655.3071289062,-13
554755.3071289062,-13
554855.3071289062,-14
554955.3071289062,-14
555055.3071289062,-14
555155.3071289062,-14
555255.3071289062,-14
555355.3071289062,-15
555455.3071289062,-15
555555.3071289062,-15
555655.3071289062,-15
555755.3071289062,-15
555855.3071289062,-16
555955.3071289062,-16
556055.3071289062,-16
556155.3071289062,-16
556255.3071289062,-16
556355.3071289062,-16
556455.3071289062,-17
556555.3071289062,-17
556655.3071289062,-17
556755.3071289062,-17
556855.3071289062,-17
556955.3071289062,-18
557055.3071289062,-18
557155.3071289062,-19
557255.3071289062,-19
557355.3071289062,-19
557455.3071289062,-21
557555.3071289062,-21
557655.3071289062,-22
557755.3071289062,-22
557855.3071289062,-22
557955.3071289062,-24
558055.3071289062,-24
558155.3071289062,-26
558255.3071289062,-26
558355.3071289062,-26
558455.3071289062,-30
558555.3071289062,-30
558655.3071289062,-34
558755.3071289062,-34
558855.3071289062,-55
558955.3071289062,-55
559055.3071289062,-55
559155.3071289062,-56
559255.3071289062,-56
559355.3071289062,-56
559455.3071289062,-56
559555.3071289062,-56
559655.3071289062,-56
559755.3071289062,-56
559855.3071289062,-57
559955.3071289062,-57
560055.3071289062,-57
560155.3071289062,-57
560255.3071289062,-57
560355.3071289062,-57
560455.3071289062,-57
560555.3071289062,-57
560655.3071289062,-57
560755.3071289062,-57
560855.3071289062,-57
560955.3071289062,-57
561055.3071289062,-58
561155.3071289062,-58
561255.3071289062,-58
561355.3071289062,-58
561455.3071289062,-58
561555.3071289062,-58
561655.3071289062,-58
561755.3071289062,-58
561855.3071289062,-58
561955.3071289062,-58
562055.3071289062,-58
562155.3071289062,-58
562255.3071289062,-58
562355.3071289062,-59
562455.3071289062,-59
562555.3071289062,-59
562655.3071289062,-59
562755.3071289062,-59
562855.3071289062,-59
562955.3071289062,-59
563055.3071289062,-59
563155.3071289062,-59
563255.3071289062,-59
563355.3071289062,-59
563455.3071289062,-59
563555.3071289062,-59
563655.3071289062,-59
563755.3071289062,-59
563855.3071289062,-59
563955.3071289062,-59
564055.3071289062,-59
564155.3071289062,-59
564255.3071289062,-59
564355.3071289062,-59
564455.3071289062,-59
564555.3071289062,-59
564655.3071289062,-59
564755.3071289062,-59
564855.3071289062,-59
564955.3071289062,-59
565055.3071289062,-59
565155.3071289062,-59
565255.3071289062,-59
565355.3071289062,-59
565455.3071289062,-59
565555.3071289062,-59
565655.3071289062,-59
565755.3071289062,-59
565855.3071289062,-59
565955.3071289062,-59
566055.3071289062,-59
566155.3071289062,-59
566255.3071289062,-59
566355.3071289062,-59
566455.3071289062,-59
566555.3071289062,-58
566655.3071289062,-58
566755.3071289062,-58
566855.3071289062,-58
566955.3071289062,-58
567055.3071289062,-58
567155.3071289062,-58
567255.3071289062,-58
567355.3071289062,-58
567455.3071289062,-58
567555.3071289062,-58
567655.3071289062,-58
567755.3071289062,-58
567855.3071289062,-58
567955.3071289062,-58
568055.3071289062,-58
568155.3071289062,-58
568255.3071289062,-58
568355.3071289062,-58
568455.3071289062,-58
568555.3071289062,-58
568655.3071289062,-58
568755.3071289062,-58
568855.3071289062,-58
568955.3071289062,-58
569055.3071289062,-58
569155.3071289062,-58
569255.3071289062,-58
569355.3071289062,-58
569455.3071289062,-58
569555.3071289062,-58
569655.3071289062,-58
569755.3071289062,-58
569855.3071289062,-58
569955.3071289062,-58
570055.3071289062,-58
570155.3071289062,-58
570255.3071289062,-58
570355.3071289062,-58
570455.3071289062,-58
570555.3071289062,-58
570655.3071289062,-58
570755.3071289062,-58
570855.3071289062,-58
570955.3071289062,-58
571055.3071289062,-58
571155.3071289062,-58
571255.3071289062,-58
571355.3071289062,-58
571455.3071289062,-58
571555.3071289062,-58
571655.3071289062,-58
571755.3071289062,-58
571855.3071289062,-58
571955.3071289062,-58
572055.3071289062,-57
572155.3071289062,-57
572255.3071289062,-57
572355.3071289062,-57
572455.3071289062,-57
572555.3071289062,-57
572655.3071289062,-57
572755.3071289062,-57
572855.3071289062,-57
572955.3071289062,-57
573055.3071289062,-57
573155.3071289062,-57
573255.3071289062,-57
573355.3071289062,-57
573455.3071289062,-57
573555.3071289062,-57
573655.3071289062,-57
573755.3071289062,-57
573855.3071289062,-57
573955.3071289062,-57
574055.3071289062,-57
574155.3071289062,-57
574255.3071289062,-57
574355.3071289062,-57
574455.3071289062,-57
574555.3071289062,-57
574655.3071289062,-57
574755.3071289062,-57
574855.3071289062,-57
574955.3071289062,-57
575055.3071289062,-57
575155.3071289062,-57
575255.3071289062,-57
575355.3071289062,-57
575455.3071289062,-57
575555.3071289062,-57
575655.3071289062,-57
575755.3071289062,-57
575855.3071289062,-57
575955.3071289062,-57
576055.3071289062,-57
576155.3071289062,-57
576255.3071289062,-57
576355.3071289062,-57
576455.3071289062,-57
576555.3071289062,-57
576655.3071289062,-57
576755.3071289062,-57
576855.3071289062,-57
576955.3071289062,-57
577055.3071289062,-57
577155.3071289062,-57
577255.3071289062,-57
577355.3071289062,-57
577455.3071289062,-57
577555.3071289062,-57
577655.3071289062,-57
577755.3071289062,-57
577855.3071289062,-57
577955.3071289062,-57
578055.3071289062,-57
578155.3071289062,-57
578255.3071289062,-57
578355.3071289062,-57
578455.3071289062,-57
578555.3071289062,-57
578655.3071289062,-57
578755.3071289062,-57
578855.3071289062,-57
578955.3071289062,-57
579055.3071289062,-57
579155.3071289062,-57
579255.3071289062,-57
579355.3071289062,-57
579455.3071289062,-57
579555.3071289062,-57
579655.3071289062,-57
579755.3071289062,-57
579855.3071289062,-57
579955.3071289062,-57
580055.3071289062,-57
580155.3071289062,-57
580255.3071289062,-57
580355.3071289062,-57
580455.3071289062,-57
580555.3071289062,-57
580655.3071289062,-57
580755.3071289062,-58
580855.3071289062,-58
580955.3071289062,-58
581055.3071289062,-58
581155.3071289062,-58
581255.3071289062,-58
581355.3071289062,-58
581455.3071289062,-58
581555.3071289062,-58
581655.3071289062,-58
581755.3071289062,-58
581855.3071289062,-58
581955.3071289062,-58
582055.3071289062,-58
582155.3071289062,-58
582255.3071289062,-58
582355.3071289062,-58
582455.3071289062,-58
582555.3071289062,-58
582655.3071289062,-58
582755.3071289062,-58
582855.3071289062,-58
582955.3071289062,-58
583055.3071289062,-58
583155.3071289062,-58
583255.3071289062,-58
583355.3071289062,-58
583455.3071289062,-58
583555.3071289062,-58
583655.3071289062,-58
583755.3071289062,-58
583855.3071289062,-58
583955.3071289062,-58
584055.3071289062,-58
584155.3071289062,-58
584255.3071289062,-58
584355.3071289062,-58
584455.3071289062,-58
584555.3071289062,-58
584655.3071289062,-58
584755.3071289062,-58
584855.3071289062,-58
584955.3071289062,-58
585055.3071289062,-58
585155.3071289062,-58
585255.3071289062,-58
585355.3071289062,-58
585455.3071289062,-58
585555.3071289062,-58
585655.3071289062,-58
585755.3071289062,-58
585855.3071289062,-58
585955.3071289062,-58
586055.3071289062,-58
586155.3071289062,-58
586255.3071289062,-58
586355.3071289062,-58
586455.3071289062,-59
586555.3071289062,-59
586655.3071289062,-59
586755.3071289062,-59
586855.3071289062,-59
586955.3071289062,-59
587055.3071289062,-59
587155.3071289062,-59
587255.3071289062,-59
587355.3071289062,-59
587455.3071289062,-59
587555.3071289062,-59
587655.3071289062,-59
587755.3071289062,-59
587855.3071289062,-59
587955.3071289062,-59
588055.3071289062,-59
588155.3071289062,-60
588255.3071289062,-60
588355.3071289062,-60
588455.3071289062,-60
588555.3071289062,-60
588655.3071289062,-60
588755.3071289062,-60
588855.3071289062,-60
588955.3071289062,-60
589055.3071289062,-60
589155.3071289062,-61
589255.3071289062,-61
589355.3071289062,-61
589455.3071289062,-61
589555.3071289062,-61
589655.3071289062,-61
589755.3071289062,-61
589855.3071289062,-62
589955.3071289062,-62
590055.3071289062,-62
590155.3071289062,-63
590255.3071289062,-63
590355.3071289062,-63
590455.3071289062,-63
590555.3071289062,-63
590655.3071289062,-64
590755.3071289062,-64
590855.3071289062,-65
590955.3071289062,-65
591055.3071289062,-65
591155.3071289062,-65
591255.3071289062,-66
591355.3071289062,-66
591455.3071289062,-68
591555.3071289062,-68
591655.3071289062,-70
591755.3071289062,-70
591855.3071289062,-74
591955.3071289062,-74
592055.3071289062,-74
592155.3071289062,3
592255.3071289062,3
592355.3071289062,4
592455.3071289062,4
592555.3071289062,4
592655.3071289062,4
592755.3071289062,4
592855.3071289062,4
592955.3071289062,4
593055.3071289062,4
593155.3071289062,4
593255.3071289062,4
593355.3071289062,4
593455.3071289062,5
593555.3071289062,5
593655.3071289062,5
593755.3071289062,5
593855.3071289062,6
593955.3071289062,6
594055.3071289062,6
594155.3071289062,6
594255.3071289062,6
594355.3071289062,6
594455.3071289062,6
594555.3071289062,6
594655.3071289062,6
594755.3071289062,6
594855.3071289062,6
594955.3071289062,6
595055.3071289062,6
595155.3071289062,6
595255.3071289062,6
595355.3071289062,6
595455.3071289062,6
595555.3071289062,6
595655.3071289062,6
595755.3071289062,6
595855.3071289062,6
595955.3071289062,6
596055.3071289062,6
596155.3071289062,6
596255.3071289062,6
596355.3071289062,6
596455.3071289062,6
596555.3071289062,6
596655.3071289062,6
596755.3071289062,6
596855.3071289062,6
596955.3071289062,6
597055.3071289062,6
597155.3071289062,6
597255.3071289062,6
597355.3071289062,6
597455.3071289062,5
597555.3071289062,5
597655.3071289062,5
597755.3071289062,5
597855.3071289062,5
597955.3071289062,5
598055.3071289062,5
598155.3071289062,5
598255.3071289062,5
598355.3071289062,5
598455.3071289062,5
598555.3071289062,5
598655.3071289062,5
598755.3071289062,5
598855.3071289062,5
598955.3071289062,5
599055.3071289062,5
599155.3071289062,5
599255.3071289062,5
599355.3071289062,5
599455.3071289062,5
599555.3071289062,5
599655.3071289062,5
599755.3071289062,5
599855.3071289062,5
599955.3071289062,5
600055.3071289062,4
600155.3071289062,4
600255.3071289062,4
600355.3071289062,4
600455.3071289062,4
600555.3071289062,4
600655.3071289062,4
600755.3071289062,4
600855.3071289062,4
600955.3071289062,4
601055.3071289062,4
601155.3071289062,4
601255.3071289062,4
601355.3071289062,4
601455.3071289062,4
601555.3071289062,4
601655.3071289062,4
601755.3071289062,4
601855.3071289062,4
601955.3071289062,4
602055.3071289062,4
602155.3071289062,4
602255.3071289062,4
602355.3071289062,4
602455.3071289062,4
602555.3071289062,4
602655.3071289062,4
602755.3071289062,4
602855.3071289062,3
602955.3071289062,3
603055.3071289062,3
603155.3071289062,3
603255.3071289062,3
603355.3071289062,3
603455.3071289062,3
603555.3071289062,3
603655.3071289062,3
603755.3071289062,3
603855.3071289062,3
603955.3071289062,3
604055.3071289062,3
604155.3071289062,3
604255.3071289062,3
604355.3071289062,3
604455.3071289062,3
604555.3071289062,3
604655.3071289062,3
604755.3071289062,3
604855.3071289062,3
604955.3071289062,3
605055.3071289062,3
605155.3071289062,3
605255.3071289062,3
605355.3071289062,3
605455.3071289062,3
605555.3071289062,3
605655.3071289062,3
605755.3071289062,3
605855.3071289062,3
605955.3071289062,3
606055.3071289062,3
606155.3071289062,3
606255.3071289062,3
606355.3071289062,3
606455.3071289062,3
606555.3071289062,3
606655.3071289062,3
606755.3071289062,3
606855.3071289062,3
606955.3071289062,3
607055.3071289062,3
607155.3071289062,3
607255.3071289062,3
607355.3071289062,3
607455.3071289062,3
607555.3071289062,3
607655.3071289062,3
607755.3071289062,3
607855.3071289062,3
607955.3071289062,3
608055.3071289062,3
608155.3071289062,3
608255.3071289062,3
608355.3071289062,3
608455.3071289062,3
608555.3071289062,3
608655.3071289062,3
608755.3071289062,3
608855.3071289062,3
608955.3071289062,3
609055.3071289062,3
609155.3071289062,3
609255.3071289062,3
609355.3071289062,3
609455.3071289062,3
609555.3071289062,3
609655.3071289062,3
609755.3071289062,3
609855.3071289062,3
609955.3071289062,3
610055.3071289062,3
610155.3071289062,3
610255.3071289062,3
610355.3071289062,3
610455.3071289062,3
610555.3071289062,3
610655.3071289062,3
610755.3071289062,3
610855.3071289062,3
610955.3071289062,3
611055.3071289062,3
611155.3071289062,3
611255.3071289062,3
611355.3071289062,3
611455.3071289062,3
611555.3071289062,3
611655.3071289062,3
611755.3071289062,3
611855.3071289062,3
611955.3071289062,3
612055.3071289062,3
612155.3071289062,3
612255.3071289062,3
612355.3071289062,3
612455.3071289062,3
612555.3071289062,3
612655.3071289062,3
612755.3071289062,3
612855.3071289062,3
612955.3071289062,3
613055.3071289062,3
613155.3071289062,3
613255.3071289062,3
613355.3071289062,3
613455.3071289062,3
613555.3071289062,3
613655.3071289062,3
613755.3071289062,3
613855.3071289062,3
613955.3071289062,3
614055.3071289062,3
614155.3071289062,3
614255.3071289062,3
614355.3071289062,3
614455.3071289062,3
614555.3071289062,3
614655.3071289062,3
614755.3071289062,3
614855.3071289062,3
614955.3071289062,3
615055.3071289062,3
615155.3071289062,3
615255.3071289062,3
615355.3071289062,3
615455.3071289062,3
615555.3071289062,4
615655.3071289062,4
615755.3071289062,4
615855.3071289062,4
615955.3071289062,4
616055.3071289062,4
616155.3071289062,4
616255.3071289062,4
616355.3071289062,4
616455.3071289062,4
616555.3071289062,4
616655.3071289062,4
616755.3071289062,4
616855.3071289062,4
616955.3071289062,4
617055.3071289062,4
617155.3071289062,4
617255.3071289062,4
617355.3071289062,4
617455.3071289062,4
617555.3071289062,4
617655.3071289062,4
617755.3071289062,4
617855.3071289062,4
617955.3071289062,4
618055.3071289062,4
618155.3071289062,4
618255.3071289062,4
618355.3071289062,4
618455.3071289062,4
618555.3071289062,4
618655.3071289062,4
618755.3071289062,4
618855.3071289062,4
618955.3071289062,4
619055.3071289062,4
619155.3071289062,4
619255.3071289062,4
619355.3071289062,4
619455.3071289062,4
619555.3071289062,4
619655.3071289062,4
619755.3071289062,4
619855.3071289062,4
619955.3071289062,4
620055.3071289062,4
620155.3071289062,4
620255.3071289062,4
620355.3071289062,4
620455.3071289062,4
620555.3071289062,4
620655.3071289062,4
620755.3071289062,4
620855.3071289062,4
620955.3071289062,4
621055.3071289062,4
621155.3071289062,4
621255.3071289062,4
621355.3071289062,4
621455.3071289062,4
621555.3071289062,4
621655.3071289062,4
621755.3071289062,4
621855.3071289062,4
621955.3071289062,4
622055.3071289062,4
622155.3071289062,4
622255.3071289062,4
622355.3071289062,4
622455.3071289062,4
622555.3071289062,4
622655.3071289062,4
622755.3071289062,4
622855.3071289062,4
622955.3071289062,4
623055.3071289062,4
623155.3071289062,4
623255.3071289062,4
623355.3071289062,4
623455.3071289062,4
623555.3071289062,4
623655.3071289062,4
623755.3071289062,4
623855.3071289062,4
623955.3071289062,4
624055.3071289062,4
624155.3071289062,4
624255.3071289062,4
624355.3071289062,4
624455.3071289062,4
624555.3071289062,4
624655.3071289062,4
624755.3071289062,4
624855.3071289062,4
624955.3071289062,4
625055.3071289062,3
625155.3071289062,3
625255.3071289062,3
625355.3071289062,3
625455.3071289062,3
625555.3071289062,3
625655.3071289062,3
625755.3071289062,3
625855.3071289062,3
625955.3071289062,3
626055.3071289062,3
626155.3071289062,3
626255.3071289062,3
626355.3071289062,3
626455.3071289062,3
626555.3071289062,3
626655.3071289062,3
626755.3071289062,3
626855.3071289062,3
626955.3071289062,3
627055.3071289062,3
627155.3071289062,3
627255.3071289062,3
627355.3071289062,3
627455.3071289062,3
627555.3071289062,3
627655.3071289062,3
627755.3071289062,3
627855.3071289062,3
627955.3071289062,3
628055.3071289062,3
628155.3071289062,3
628255.3071289062,3
628355.3071289062,3
628455.3071289062,3
628555.3071289062,3
628655.3071289062,3
628755.3071289062,3
628855.3071289062,3
628955.3071289062,3
629055.3071289062,3
629155.3071289062,3
629255.3071289062,3
629355.3071289062,3
629455.3071289062,3
629555.3071289062,3
629655.3071289062,3
629755.3071289062,3
629855.3071289062,3
629955.3071289062,3
630055.3071289062,3
630155.3071289062,3
630255.3071289062,3
630355.3071289062,3
630455.3071289062,3
630555.3071289062,3
630655.3071289062,3
630755.3071289062,3
630855.3071289062,3
630955.3071289062,3
631055.3071289062,3
631155.3071289062,3
631255.3071289062,3
631355.3071289062,3
631455.3071289062,3
631555.3071289062,3
631655.3071289062,3
631755.3071289062,3
631855.3071289062,3
631955.3071289062,3
632055.3071289062,3
632155.3071289062,2
632255.3071289062,2
632355.3071289062,2
632455.3071289062,2
632555.3071289062,2
632655.3071289062,2
632755.3071289062,2
632855.3071289062,2
632955.3071289062,2
633055.3071289062,2
633155.3071289062,2
633255.3071289062,2
633355.3071289062,2
633455.3071289062,2
633555.3071289062,2
633655.3071289062,2
633755.3071289062,2
633855.3071289062,2
633955.3071289062,2
634055.3071289062,1
634155.3071289062,1
634255.3071289062,1
634355.3071289062,1
634455.3071289062,1
634555.3071289062,1
634655.3071289062,1
634755.3071289062,1
634855.3071289062,1
634955.3071289062,1
635055.3071289062,1
635155.3071289062,1
635255.3071289062,1
635355.3071289062,1
635455.3071289062,1
635555.3071289062,1
635655.3071289062,1
635755.3071289062,1
635855.3071289062,1
635955.3071289062,1
636055.3071289062,1
636155.3071289062,1
636255.3071289062,1
636355.3071289062,1
636455.3071289062,1
636555.3071289062,1
636655.3071289062,1
636755.3071289062,1
636855.3071289062,1
636955.3071289062,1
637055.3071289062,1
637155.3071289062,1
637255.3071289062,1
637355.3071289062,1
637455.3071289062,1
637555.3071289062,1
637655.3071289062,1
637755.3071289062,1
637855.3071289062,1
637955.3071289062,1
638055.3071289062,1
638155.3071289062,1
638255.3071289062,1
638355.3071289062,1
638455.3071289062,0
638555.3071289062,0
638655.3071289062,0
638755.3071289062,0
638855.3071289062,0
638955.3071289062,0
639055.3071289062,0
639155.3071289062,0
639255.3071289062,0
639355.3071289062,0
639455.3071289062,0
639555.3071289062,0
639655.3071289062,0
639755.3071289062,0
639855.3071289062,0
639955.3071289062,0
640055.3071289062,0
640155.3071289062,0
640255.3071289062,0
640355.3071289062,0
640455.3071289062,0
640555.3071289062,-1
640655.3071289062,-1
640755.3071289062,-1
640855.3071289062,-1
640955.3071289062,-2
641055.3071289062,-3
641155.3071289062,-3
641255.3071289062,-3
641355.3071289062,-4
641455.3071289062,-4
641555.3071289062,-7
641655.3071289062,-7
641755.3071289062,-7
641855.3071289062,-10
641955.3071289062,-10
642055.3071289062,-10
642155.3071289062,22
642255.3071289062,22
642355.3071289062,22
642455.3071289062,22
642555.3071289062,22
642655.3071289062,22
642755.3071289062,22
642855.3071289062,22
642955.3071289062,22
643055.3071289062,22
643155.3071289062,22
643255.3071289062,22
643355.3071289062,22
643455.3071289062,22
643555.3071289062,22
643655.3071289062,22
643755.3071289062,22
643855.3071289062,22
643955.3071289062,22
644055.3071289062,22
644155.3071289062,22
644255.3071289062,22
644355.3071289062,22
644455.3071289062,22
644555.3071289062,22
644655.3071289062,22
644755.3071289062,22
644855.3071289062,22
644955.3071289062,22
645055.3071289062,22
645155.3071289062,22
645255.3071289062,22
645355.3071289062,22
645455.3071289062,22
645555.3071289062,22
645655.3071289062,22
645755.3071289062,22
645855.3071289062,22
