timestamp(ms),altitude(SCALED_PRESSURE2)
1220953.1169433594,713.7752511799273
1221053.1169433594,713.7752511799273
1221153.1169433594,714.0973630040111
1221253.1169433594,714.0973630040111
1221353.1169433594,714.0973630040111
1221453.1169433594,713.9767007029302
1221553.1169433594,713.9767007029302
1221653.1169433594,714.1477269378979
1221753.1169433594,714.1477269378979
1221853.1169433594,714.3964035118229
1221953.1169433594,714.3964035118229
1222053.1169433594,714.3964035118229
1222153.1169433594,714.4037485071296
1222253.1169433594,714.4037485071296
1222353.1169433594,714.4037485071296
1222453.1169433594,714.1183479379104
1222553.1169433594,714.1183479379104
1222653.1169433594,714.5763578392986
1222753.1169433594,714.5763578392986
1222853.1169433594,714.6487604314359
1222953.1169433594,714.6487604314359
1223053.1169433594,714.8533799974323
1223153.1169433594,714.8533799974323
1223253.1169433594,714.8533799974323
1223353.1169433594,714.7704822089124
1223453.1169433594,714.7704822089124
1223553.1169433594,714.8738422420503
1223653.1169433594,714.8738422420503
1223753.1169433594,715.152973475078
1223853.1169433594,715.152973475078
1223953.1169433594,715.152973475078
1224053.1169433594,715.2526655628343
1224153.1169433594,715.2526655628343
1224253.1169433594,715.4651712671227
1224353.1169433594,715.4651712671227
1224453.1169433594,715.5118708084952
1224553.1169433594,715.5118708084952
1224653.1169433594,715.5118708084952
1224753.1169433594,715.5202662605878
1224853.1169433594,715.5202662605878
1224953.1169433594,715.7285812387487
1225053.1169433594,715.7285812387487
1225153.1169433594,715.7285812387487
1225253.1169433594,715.5171179650209
1225353.1169433594,715.5171179650209
1225453.1169433594,715.5869054742761
1225553.1169433594,715.5869054742761
1225653.1169433594,715.5186921126493
1225753.1169433594,715.5186921126493
1225853.1169433594,715.5186921126493
1225953.1169433594,715.7668865987968
1226053.1169433594,715.7668865987968
1226153.1169433594,715.6944738808294
1226253.1169433594,715.6944738808294
1226353.1169433594,715.6944738808294
1226453.1169433594,715.303561476401
1226553.1169433594,715.5123955239922
1226653.1169433594,715.5123955239922
1226753.1169433594,715.5123955239922
1226853.1169433594,715.3439636178412
1226953.1169433594,715.3439636178412
1227053.1169433594,715.3439636178412
1227153.1169433594,715.3597047671743
1227253.1169433594,715.3597047671743
1227353.1169433594,715.3151049245519
1227453.1169433594,715.3151049245519
1227553.1169433594,715.2227578059898
1227653.1169433594,715.2227578059898
1227753.1169433594,715.2227578059898
1227853.1169433594,714.8476086045736
1227953.1169433594,714.8476086045736
1228053.1169433594,714.8476086045736
1228153.1169433594,714.8187517027635
1228253.1169433594,714.8187517027635
1228353.1169433594,714.629872735495
1228453.1169433594,714.629872735495
1228553.1169433594,714.6498097491849
1228653.1169433594,714.6498097491849
1228753.1169433594,714.6498097491849
1228853.1169433594,714.4273574663182
1228953.1169433594,714.4273574663182
1229053.1169433594,714.2096330412643
1229153.1169433594,714.2096330412643
1229253.1169433594,714.2096330412643
1229353.1169433594,714.4446707473603
1229453.1169433594,714.4446707473603
1229553.1169433594,714.2935742860014
1229653.1169433594,714.2935742860014
1229753.1169433594,714.3733192847862
1229853.1169433594,714.3733192847862
1229953.1169433594,714.3733192847862
1230053.1169433594,714.3922063746767
1230153.1169433594,714.3922063746767
1230253.1169433594,714.4588361870083
1230353.1169433594,714.4588361870083
1230453.1169433594,714.4588361870083
1230553.1169433594,714.4709030628011
1230653.1169433594,714.4709030628011
1230753.1169433594,714.5994426525507
1230853.1169433594,714.5994426525507
1230953.1169433594,714.7872715650268
1231053.1169433594,714.7872715650268
1231153.1169433594,714.6896839257065
1231253.1169433594,714.6896839257065
1231353.1169433594,714.6896839257065
1231453.1169433594,714.7956662563039
1231553.1169433594,714.7956662563039
1231653.1169433594,714.9168655938472
1231753.1169433594,714.9168655938472
1231853.1169433594,714.9168655938472
1231953.1169433594,715.1330352066882
1232053.1169433594,715.1330352066882
1232153.1169433594,715.0438382989632
1232253.1169433594,715.0438382989632
1232353.1169433594,715.1645167058184
1232453.1169433594,715.1645167058184
1232553.1169433594,715.1645167058184
1232653.1169433594,715.2956909531274
1232753.1169433594,715.2956909531274
1232853.1169433594,715.2956909531274
1232953.1169433594,715.4961293595786
1233053.1169433594,715.4961293595786
1233153.1169433594,715.4179472891756
1233253.1169433594,715.4179472891756
1233353.1169433594,715.4258179327958
1233453.1169433594,715.4258179327958
1233553.1169433594,715.4258179327958
1233653.1169433594,715.6267843244834
1233753.1169433594,715.6267843244834
1233853.1169433594,715.405354275495
