t,accCmpX,accCmpY,accCmpZ
1823,-6.33618,-5.53748,-12.886
1824,-9.83793,-0.0685951,-19.2974
1825,-10.1373,-0.991817,-18.1606
1826,-10.3759,-0.19625,-18.7144
1827,-10.187,-0.627041,-18.3638
1828,-10.4565,-0.265633,-20.2165
1829,-10.206,-0.529577,-19.9226
1830,-9.52462,-1.49155,-18.9198
1831,-10.2853,0.71945,-18.4526
1832,-10.4214,-0.622099,-13.9497
1833,-9.93024,-3.03114,-7.33979
1834,-10.2442,-2.14189,-8.77283
1835,-10.4141,-1.25397,-9.72431
1836,-9.98735,2.53198,-13.7338
1837,-7.8606,3.91403,-15.5006
1838,-9.45203,4.28309,-12.4765
1839,-10.3122,1.72246,-6.48157
1840,-10.4351,-0.379232,-1.68957
1841,-9.80816,-0.132578,-0.227485
1842,-8.64239,2.64317,-2.44068
1843,-7.74733,3.51439,-3.97632
1844,-6.60205,4.3808,-5.10643
1845,-3.74505,6.79485,-6.54746
1846,-0.537023,8.28758,-8.76006
1847,2.64968,8.61473,-9.96381
1848,7.67922,4.85399,-7.77134
1849,8.96269,-0.711461,-2.06837
1850,3.86751,4.97421,-14.5621
1851,-7.49224,-6.81851,-9.12323
1852,-9.36081,-0.338611,-19.645
1853,-5.77964,-5.20166,-13.856
1854,-0.757452,-9.43475,-9.7094
1855,-2.23961,-6.46787,-10.2378
1856,-3.57879,-2.39591,-11.8821
1857,-9.03122,3.00365,-16.251
1858,-10.2593,-1.60056,-10.4899
1859,-6.644,-5.55338,-5.22577
1860,-2.08247,-0.206267,-8.40499
1861,2.79103,6.5954,-12.2867
1862,6.81383,6.51385,-9.63022
1863,8.38064,3.92463,-6.78948
1864,9.19647,1.39408,-4.96948
1865,9.15004,1.48298,-7.05968
1866,9.15246,1.51549,-8.25128
1867,4.9598,-0.504518,-16.0147
1868,-2.54404,-9.31466,-10.9712
1869,-8.90165,2.10036,-18.0986
1870,-7.96052,0.740224,-16.6714
1871,-6.80592,-1.62877,-15.3727
1872,-8.00338,3.74592,-16.341
1873,-8.98354,5.19033,-11.4125
1874,-7.18146,6.86996,-12.5888
1875,-4.84205,7.0872,-12.6272
1876,-2.15895,5.85491,-11.2351
1877,-1.27365,6.95322,-11.6107
1878,-0.464143,8.01531,-11.0517
1879,5.50141,-0.110837,-3.60236
1880,8.94251,-2.06108,-4.36204
1881,8.44444,3.51299,-13.0985
1882,2.15242,8.36403,-11.4535
1883,-6.15117,6.93107,-7.67979
1884,-6.95625,7.2255,-9.98986
1885,-7.69377,5.72743,-13.3568
1886,-7.66087,4.73812,-14.42
1887,-7.66572,2.9943,-15.714
1888,0.678417,-5.78974,-9.1623
1889,8.08269,-4.80177,-11.568
1890,8.94838,1.25694,-18.6912
1891,2.49533,-6.41253,-11.7777
1892,4.40029,-1.5795,-14.7618
1893,6.11544,3.10125,-15.9713
1894,9.24902,1.84034,-13.9319
1895,8.52469,-4.02852,-7.31526
1896,4.04655,-5.40637,-6.94422
1897,-2.14357,-0.423592,-12.2277
1898,0.672637,-4.19593,-9.19044
1899,3.35201,-6.92062,-7.79338
1900,5.7307,-7.29314,-8.64315
1901,8.72512,-3.44537,-13.0824
1902,9.43603,0.701342,-17.8963
1903,8.34679,2.32109,-18.0529
1904,5.89508,2.31047,-16.2325
1905,8.54814,3.33822,-15.9038
1906,9.52477,0.061993,-10.4805
1907,8.65647,-3.22315,-5.00389
1908,8.28183,-4.39849,-10.3256
1909,8.02968,-3.00724,-15.9469
1910,6.90883,-2.63591,-16.6881
1911,5.47665,-1.68608,-15.841
1912,3.81982,-0.0974225,-14.371
1913,-0.439303,-2.54964,-10.718
1914,-4.73007,-4.0522,-6.9197
1915,-7.42554,-3.75142,-4.52591
1916,-9.27283,-2.66472,-3.46416
1917,-6.62488,0.384365,-4.37589
1918,-3.00884,6.6414,-8.79066
1919,1.09153,9.59077,-10.7374
1920,4.95565,6.33553,-7.36723
1921,7.90873,3.80719,-4.14924
1922,8.72898,3.46193,-3.87418
1923,1.76228,3.74586,-10.476
1924,-7.08087,-4.37534,-4.19335
1925,-10.1169,1.4716,-11.0588
1926,-4.87635,2.85577,-13.648
1927,0.947126,-4.43747,-8.57117
1928,6.22784,-6.97903,-7.77635
1929,9.20529,-2.03657,-14.3383
1930,7.46006,-5.81979,-10.6015
1931,4.40809,-7.24835,-8.30274
1932,5.90871,-6.81016,-12.0702
1933,7.06044,-0.407208,-16.4442
1934,7.27518,2.03234,-16.4198
1935,7.60366,3.85273,-15.2046
1936,5.22041,0.220794,-15.7695
1937,2.10853,-5.67142,-12.2348
1938,-1.30441,-9.50251,-10.0077
1939,6.35737,-5.49028,-12.4053
1940,9.6138,-0.252499,-17.1514
1941,6.34913,-1.4672,-14.2928
1942,-1.25632,-6.22484,-6.99989
1943,-4.56615,1.21181,-5.39488
1944,9.26707,1.39625,-2.36792
1945,0.355282,8.99063,-11.1821
1946,-8.50665,-0.560509,-3.25943
1947,-8.82555,5.04372,-10.1735
1948,-0.173357,4.98093,-11.3629
1949,-4.57258,8.18204,-10.0635
1950,-8.05957,4.66526,-4.73551
1951,-6.28104,7.59605,-10.0
1952,7.15992,-5.80377,-6.49811
1953,9.59722,-1.24071,-10.3315
1954,8.54611,3.86513,-14.5244
1955,4.49833,4.42234,-14.2562
1956,9.03571,3.70939,-5.26534
1957,8.89449,0.921699,0.745614
1958,0.870493,7.48699,-11.1317
1959,-8.37295,-5.10247,-8.10531
1960,-8.68816,-1.06478,-18.6666
1961,-6.39868,-0.336704,-16.0012
1962,-3.50876,0.987005,-13.122
1963,-4.73522,5.49978,-14.3301
1964,-5.77222,7.8146,-12.5737
1965,-9.48016,2.79668,-6.46331
1966,-9.4036,-1.23522,-1.6859
1967,-5.55599,2.9452,-5.15828
1968,0.481226,8.90385,-10.4775
1969,2.19114,7.90142,-11.2499
1970,5.82957,5.34825,-13.5537
1971,8.39618,2.52918,-16.2773
1972,9.43629,0.119464,-17.9588
1973,8.70991,-1.91201,-19.1309
1974,8.78326,-2.4025,-17.0917
1975,4.25984,-7.95502,-8.37204
1976,-2.62156,0.828718,-12.4996
1977,-4.66436,5.26681,-13.3655
1978,-6.55064,7.07565,-12.7421
1979,-8.11905,6.39536,-9.89529
1980,-9.28318,4.02905,-5.75382
1981,-5.34626,6.92291,-11.9333
1982,-6.98527,6.45604,-12.4369
1983,-8.36081,5.25496,-11.9626
1984,-9.34669,3.55683,-11.0088
1985,-9.87151,1.16881,-13.255
1986,-9.76925,-1.24534,-14.6124
1987,-8.91137,-4.03357,-13.0817
1988,-7.15272,-6.40162,-11.9588
1989,-5.61684,-6.61977,-13.0254
1990,-3.96866,-5.63901,-12.8262
1991,-2.17613,-3.7296,-11.7091
1992,-0.30793,-1.22081,-9.9988
1993,-4.12937,6.56174,-12.2194
1994,-7.25487,6.61499,-8.08897
1995,-8.91929,3.93642,-5.98244
1996,-9.85072,1.31265,-3.28567
1997,-10.0809,-0.101686,-0.50627
1998,-9.45429,-0.418782,-0.180137
1999,-9.96553,-0.978334,-3.03173
2000,-10.1861,-0.675799,-3.64077
2001,-10.2385,0.0512755,-4.68434
2002,-9.45341,-0.0192681,-1.12318
2003,-6.98975,5.09301,-5.50949
2004,-7.06208,4.11458,-4.91753
2005,-7.02047,2.71038,-4.33115
2006,-6.9814,1.17154,-4.02908
2007,-2.88913,6.04199,-7.62538
2008,-1.87545,2.19865,-8.39287
2009,-0.880207,-2.14149,-9.36151
2010,-4.60672,-7.40027,-7.87338
2011,-7.68853,-6.80708,-10.9982
2012,-9.70726,-2.48508,-16.9921
2013,-10.1522,-0.766264,-18.8825
2014,-10.3587,0.242913,-19.0996
2015,-10.469,0.260225,-16.964
2016,-5.34892,-3.9673,-13.9428
2017,4.11869,-8.94887,-9.87548
2018,9.1254,-0.580086,-18.9593
2019,8.1697,-3.96478,-13.4413
2020,7.32495,-5.306,-12.2007
2021,6.14031,-6.38847,-12.2099
2022,4.72473,-7.15065,-11.9425
2023,6.0569,-3.07318,-15.8095
2024,7.17404,1.0672,-17.4453
2025,4.80866,-3.71804,-14.2862
2026,1.81529,-8.56223,-10.3914
2027,-1.72946,-6.42221,-10.7036
2028,-5.04797,-1.5707,-7.20671
2029,-7.8269,2.33746,-4.84259
2030,7.15292,6.47827,-3.45513
2031,5.18019,-4.18643,2.00986
2032,-2.03531,5.61769,-11.6132
2033,-8.14804,5.39828,-7.79047
2034,-10.5061,-0.510641,-0.816023
2035,-10.5065,0.0694661,1.26429
2036,-10.5059,0.096492,0.965985
2037,-10.533,0.462847,0.423651
2038,-10.426,0.67812,0.308595
2039,-10.2543,0.89672,0.131982
2040,-3.18225,9.7189,-9.17937
2041,6.36595,5.59061,-5.06195
2042,-9.7915,-3.08343,-4.10266
2043,0.149586,-9.8209,-8.40768
2044,1.93673,-5.63533,-10.0715
2045,3.48626,4.32722,-11.4466
2046,4.88799,7.82735,-7.47516
2047,2.60049,8.91688,-10.0589
2048,0.110113,7.94596,-9.64078
2049,-2.41775,5.39724,-7.71377
2050,-3.81489,8.85847,-9.24054
2051,-5.15171,4.82978,-13.0266
2052,-2.70785,-1.6785,-10.7593
2053,-0.23545,-8.27229,-8.38909
2054,-5.74062,0.268178,-14.6284
2055,-9.43546,3.53501,-14.4473
2056,-10.0911,-1.34069,-5.95384
2057,-9.92616,-1.34727,-9.26014
2058,-9.9076,-1.39167,-12.0794
2059,-9.68461,-1.2784,-18.2062
2060,-9.13476,2.18485,-17.5136
2061,-8.41765,5.70349,-11.2555
2062,-7.6189,-0.798081,-3.43272
2063,4.48207,7.89979,-9.97838
2064,7.99048,4.5655,-8.13689
2065,9.41854,0.0733263,-6.10634
2066,8.39915,-3.70794,-5.24481
2067,6.44484,-5.64574,-15.8437
2068,8.21853,-1.01649,-21.285
2069,-1.5571,-9.76374,-12.5996
2070,-10.1214,-0.961538,-21.4795
2071,-6.28207,-6.36902,-16.1342
2072,4.91172,-6.45786,-16.0433
2073,8.8853,-0.979789,-21.3882
2074,6.3956,-6.711,-8.12577
2075,-2.97204,8.48698,-11.8007
2076,-10.0253,-1.3963,-2.19367
2077,-7.47183,2.79476,-17.0755
2078,2.30835,-9.59948,-11.5083
2079,8.41435,3.26414,-12.583
2080,8.86373,-0.854589,2.64676
2081,3.45652,9.46528,-6.08464
2082,-4.4511,-3.78675,-2.24907
2083,-9.71629,-1.36124,-13.2334
2084,4.71272,6.3269,-13.5093
2085,7.2001,5.80104,-6.72637
2086,-7.58376,-6.35361,-9.46494
2087,-6.06798,-7.11538,-7.81698
2088,7.8568,2.95512,-3.1908
2089,9.60274,-0.423444,-6.93636
2090,8.42684,-1.45343,-16.236
2091,4.83192,-5.93227,-4.51752
2092,-0.0797137,9.37546,-8.02808
2093,4.67331,7.6188,-6.60492
2094,8.20017,4.11057,-3.77256
2095,9.60758,0.317373,-1.71609
2096,8.53833,-2.40744,-1.61204
2097,5.25805,-3.32184,-3.91087
2098,0.595962,-2.5527,-8.1053
2099,2.6397,-2.10298,-6.33859
2100,4.49126,-1.66053,-4.50906
2101,6.1511,-1.19058,-2.84734
2102,7.55001,-0.735044,-1.42957
2103,4.51108,7.10936,-8.10575
2104,1.03814,8.29424,-11.5508
2105,-2.68193,-0.912911,-8.53177
2106,-6.10946,-7.45148,-8.77861
2107,-8.7195,-3.82922,-16.4131
2108,-9.97245,-0.32181,-20.7558
2109,-6.81595,-7.02593,-13.0806
2110,-0.529916,-7.02844,-11.1291
2111,5.91836,1.74056,-17.3311
2112,9.4006,1.64273,-14.401
2113,8.16543,-3.92023,-6.03986
2114,2.84656,-5.51368,-9.14804
2115,-4.00054,-3.42203,-15.0866
2116,-9.00687,-0.583755,-20.2852
2117,-9.7266,-0.142897,-21.0671
2118,-5.80781,-2.54727,-16.8834
2119,-6.49234,-5.47634,-14.3435
2120,-7.04731,-6.81662,-12.0078
2121,-7.55371,-6.5048,-8.76292
2122,-8.0105,-4.82464,-5.36869
2123,-8.4175,-2.36657,-2.71719
2124,-6.94368,0.0942501,-4.81063
2125,-5.17873,3.91609,-7.15342
2126,-3.16064,7.56789,-9.818
2127,-0.987803,9.58916,-11.3853
2128,1.23088,9.16355,-11.0476
2129,-4.22276,6.1078,-9.64025
2130,-8.41595,0.738989,-14.5745
2131,-10.0806,0.687467,-14.0879
2132,-8.72385,5.70987,-8.41077
2133,-4.78699,8.78088,-4.55424
2134,-4.11225,6.39384,-9.42556
2135,9.16633,-1.38339,-3.72895
2136,-8.51998,4.9757,-14.1162
2137,1.38057,-0.981893,-13.715
2138,5.83693,-7.82031,-12.1307
2139,7.37802,-6.57134,-8.77993
2140,8.55404,-4.56505,-7.05504
2141,9.29764,-2.47166,-5.25347
2142,9.57327,-0.600824,-3.68294
2143,9.36762,0.77211,-2.61804
2144,9.38677,0.35187,-2.2895
2145,9.10863,-0.60854,-2.03255
2146,8.36153,-1.11419,-2.32821
2147,7.18304,-1.14294,-3.18383
2148,5.63416,-0.725779,-4.54962
2149,3.78921,0.0488257,-6.32904
2150,4.53904,0.793219,-5.91791
2151,5.34584,1.58404,-5.18276
2152,6.09285,2.22877,-4.59826
2153,5.35616,3.83495,-5.84588
2154,4.57975,5.92593,-7.4383
2155,3.74992,7.64624,-9.00022
2156,2.87251,8.76451,-10.2968
2157,1.95665,9.11607,-11.1511
2158,-1.55025,9.63679,-7.4392
2159,-4.96115,8.57783,-7.90454
2160,-7.78523,6.31558,-8.97821
2161,-9.65397,3.25445,-10.3281
2162,-10.3199,-0.0637976,-11.523
2163,-5.70887,-3.10191,-1.85428
2164,3.94378,8.13478,-8.09964
2165,9.27318,0.00136495,2.65556
2166,4.8544,7.67367,-5.12208
2167,-5.04306,2.62369,-2.4256
2168,-7.1967,6.86717,-10.0728
2169,8.5567,-2.44161,-1.59344
2170,-0.525654,4.49306,-8.83018
2171,-9.61984,3.48705,-7.59249
2172,6.47464,-1.47678,-1.90547
2173,2.83487,8.03212,-10.3138
2174,-0.449952,2.24283,-11.3197
2175,-3.52753,-5.37085,-8.65449
2176,-6.30105,-8.43412,-9.93503
2177,-8.51184,-5.34809,-15.6055
2178,-9.96655,-0.866464,-20.1833
2179,-8.75974,0.943807,-17.6392
2180,-7.04206,3.73564,-15.1116
2181,-4.87622,6.7019,-12.3362
2182,-2.40297,8.8293,-10.335
2183,0.209307,9.39001,-9.84445
2184,6.97247,5.57128,-12.7873
2185,8.91525,-1.59569,-15.3368
2186,4.73739,-6.39866,-14.3944
2187,-2.93644,-5.97825,-9.07023
2188,-10.5025,1.0062,-11.319
2189,-0.103,5.48931,-10.9803
2190,9.00415,-0.523076,-2.21486
2191,0.323411,8.97355,-11.2586
2192,-10.3715,1.05414,-4.73211
2193,-10.5007,0.691045,-8.77485
2194,-10.5653,-0.32431,-12.9379
2195,-10.5062,-1.30139,-16.9458
2196,-10.314,-1.65723,-19.9157
2197,-9.982,-1.00896,-21.2258
2198,-9.5051,0.67347,-20.6818
2199,-3.77118,-7.10951,-12.574
2200,3.65657,-7.82011,-12.553
2201,8.50751,0.180999,-19.9127
2202,8.19168,-3.66516,-13.8748
2203,8.72227,0.504289,-20.116
2204,9.0066,1.16981,-11.3367
2205,9.054,-0.0144248,-1.32683
2206,8.86978,1.82455,-6.24454
2207,8.46449,2.29742,-17.775
2208,7.85366,-2.74511,-17.613
2209,8.80257,-0.625279,-18.0825
2210,4.48112,-7.9329,-10.1747
2211,-2.60037,-6.09281,-10.6551
2212,-8.61292,2.12538,-16.7233
2213,-10.4268,-0.80178,-10.9352
2214,-8.53128,-5.92914,-9.79059
2215,-4.42777,-8.81373,-9.14157
2216,-2.12545,-7.99704,-9.05675
2217,0.195007,-5.92075,-10.523
2218,5.94238,6.83136,-12.1793
2219,8.97343,-1.23163,-2.60359
2220,8.38914,1.65859,-18.9724
2221,3.75633,-8.0489,-7.34627
2222,-2.71773,9.22592,-9.35243
2223,-3.00205,9.17979,-6.76458
2224,-3.26018,7.85486,-5.97669
2225,0.437288,9.41035,-7.71105
2226,3.99708,3.71795,-3.86435
2227,6.91403,-2.64321,-1.15182
2228,8.75904,-3.03796,-5.32899
2229,8.71026,-2.63857,-8.08917
2230,9.11921,1.13116,-14.8392
2231,7.69741,4.30728,-16.4271
2232,4.59241,5.16381,-15.5895
2233,4.09532,5.61283,-6.75011
2234,3.16259,-8.0102,-7.96191
2235,7.39707,-5.06102,-10.7
2236,9.39116,0.194497,-15.9702
2237,8.59165,-4.01786,-7.83463
2238,8.61838,-2.81078,-14.8562
2239,8.76612,-1.29184,-17.7608
2240,6.37185,-6.1552,-6.40907
2241,2.44979,4.90548,-7.0998
2242,2.59197,4.64751,-6.61565
2243,2.70516,4.49674,-6.493
2244,2.81725,4.34661,-6.37052
2245,5.75818,0.843869,-3.62095
2246,8.0151,-1.20831,-1.46933
2247,-4.11679,-0.625077,-2.66455
2248,-9.99304,-0.956209,-15.4383
2249,-0.486711,6.10516,-6.31475
2250,8.69114,-0.0492286,-1.94387
2251,5.45864,5.3469,-15.3277
2252,2.06483,7.87565,-8.9117
2253,-1.86445,8.94058,-7.18727
2254,-5.57101,8.05257,-7.10658
2255,4.95185,-4.67419,-16.3771
2256,9.09264,0.751188,-2.98217
2257,7.17706,5.84028,-11.7014
2258,3.79965,-2.19285,-13.3981
2259,6.63186,2.48981,-17.6644
2260,8.50572,3.26699,-15.662
2261,8.66173,3.20433,-11.0946
2262,8.78632,2.90743,-8.08486
2263,8.89808,2.30648,-5.10882
2264,8.99631,1.54189,-2.50236
2265,9.10997,1.11724,-5.19512
2266,9.20092,0.608305,-6.0085
2267,8.63368,-2.2906,-1.77766
2268,8.36962,-3.61394,-6.44929
2269,8.04708,-4.62257,-9.42864
2270,7.67804,-5.10255,-12.2782
2271,8.23079,-4.06257,-12.0817
2272,8.63468,-3.14142,-12.6101
2273,8.94449,-2.2084,-13.1324
2274,9.12825,-0.665363,-18.0505
2275,9.24251,0.441213,-19.1435
2276,9.28392,0.159963,-19.7967
2277,9.27961,0.128611,-19.8351
2278,9.11732,-1.09022,-18.1802
2279,8.39894,-3.65922,-14.4821
2280,6.8856,-6.47807,-8.93346
2281,4.52602,-4.4512,-6.42781
2282,1.73995,2.36251,-8.56616
2283,5.54041,-2.44843,-4.76112
2284,8.30683,-3.33725,-5.09923
2285,9.3611,0.0702066,-19.8146
2286,7.30796,-5.48516,-6.75124
2287,2.68738,7.67203,-8.35344
2288,5.69385,4.46435,-3.61406
2289,7.97269,1.18466,-0.476413
2290,9.19549,-0.0943656,0.632401
2291,9.50494,-0.27836,-2.40648
2292,9.39053,1.23819,-6.62716
2293,9.00891,2.83648,-11.4904
2294,8.72736,3.53418,-14.2635
2295,2.06538,-6.58084,-11.0539
2296,-6.50842,-4.0725,-14.5963
2297,-10.119,-0.408378,-11.7122
2298,-7.98583,-0.364269,-1.97217
2299,-2.57472,9.42953,-9.82065
2300,-4.19952,5.5332,-8.17011
2301,-5.78231,-3.05756,-6.07023
2302,-7.21662,-7.16087,-9.89561
2303,-8.97158,-4.29582,-6.02504
2304,-9.99635,-1.52573,-3.19214
2305,-6.09179,4.19783,-7.26102
2306,0.624439,8.27123,-11.4924
2307,-2.96401,9.01367,-10.7271
2308,-6.08665,7.93111,-10.6544
2309,-8.52674,5.55475,-9.52266
2310,-0.689155,6.41144,-10.0261
2311,7.2324,-0.603017,-17.8205
2312,6.16386,-6.95428,-13.4373
2313,4.79509,-6.11624,-7.76118
2314,3.24389,2.67988,-7.88251
2315,0.676583,3.68102,-9.15735
2316,-1.8507,4.20557,-11.4918
2317,2.60962,-2.49145,-7.00958
2318,1.07668,7.51728,-9.77057
2319,-0.4411,9.11701,-10.5544
2320,-1.99901,0.390348,-8.88079
2321,-0.847256,6.58316,-9.88837
2322,0.221271,9.80371,-10.4557
2323,1.27299,8.36038,-9.64118
2324,6.97741,-0.546358,-2.13049
2325,9.6452,-0.970731,-5.59346
2326,8.28333,3.74454,-14.8823
2327,8.3721,4.64581,-13.5164
2328,8.46944,4.77984,-10.2779
2329,8.07118,5.30331,-11.9473
2330,7.70787,4.7374,-14.3406
2331,6.95377,4.05182,-14.8458
2332,6.00003,2.91219,-14.7833
2333,4.93998,1.19453,-14.1077
2334,0.20291,-6.20634,-9.99969
2335,-4.5518,-8.73754,-9.47956
2336,-5.61511,-7.38518,-8.14223
2337,-6.6523,-5.49653,-6.00285
2338,-4.59755,-5.68718,-8.35786
2339,-2.14234,-4.97176,-9.9982
2340,0.454621,-3.6268,-12.248
2341,-6.32187,-7.34505,-7.99448
2342,-9.79358,-0.651641,-16.4727
2343,-7.99325,-1.91317,-16.3732
2344,-9.37167,2.59317,-17.3696
2345,-9.86949,-0.92225,-10.4504
2346,-8.49231,-4.23262,-5.26014
2347,-5.45332,-2.90181,-4.81057
2348,-6.62838,-4.97249,-5.50082
2349,-7.69612,-5.57155,-7.313
2350,-7.14166,-5.20975,-6.02671
2351,-6.64518,-4.26067,-5.07594
2352,-6.11009,-2.79142,-4.69429
2353,-8.65958,-4.54769,-8.3879
2354,-9.79985,-0.468977,-17.396
2355,-8.78077,-1.90109,-17.0271
2356,-5.15964,-8.39522,-9.65416
2357,0.00447727,-6.24268,-8.94891
2358,0.185739,-0.712558,-10.1035
2359,0.286477,5.03277,-10.1759
2360,0.366303,8.87796,-10.1203
2361,-6.66501,-4.92812,-5.01664
2362,-9.84467,-0.299409,-18.4376
2363,-9.75326,-0.798296,-16.437
2364,-9.66487,-1.55919,-13.4675
2365,-9.52898,-1.2347,-2.296
2366,-9.3097,2.25398,-2.66372
2367,-9.06044,3.83507,-13.4062
2368,-10.0361,-0.656769,-1.84399
2369,-10.0275,0.174864,-19.7471
2370,-9.11764,-2.75587,-3.39663
2371,-9.10917,-1.74553,-2.82117
2372,-10.1559,1.11071,-9.62444
2373,-8.35993,1.61451,-16.6686
2374,-6.66821,-3.85125,-14.6231
2375,-4.72864,-8.42924,-10.0905
2376,-2.54797,-7.63224,-7.91455
2377,-8.11438,-5.5106,-11.9204
2378,-10.0835,0.364147,-18.7568
2379,-8.83192,-2.198,-0.883028
2380,-4.94115,8.5441,-9.38974
2381,0.19722,-7.79952,-8.08594
2382,3.28215,-8.19706,-10.4798
2383,5.93734,0.296774,-15.0102
2384,5.39399,3.80374,-13.9863
2385,4.86011,6.71746,-11.9914
2386,2.66602,7.29438,-11.7886
2387,0.461042,7.29237,-10.4469
2388,-2.23884,5.8881,-7.42818
2389,-4.87317,3.90287,-4.86826
2390,-7.14942,1.92306,-2.37171
2391,-7.33749,4.6169,-3.68528
2392,-7.39022,6.47029,-6.05502
2393,-7.44663,7.04297,-9.02179
2394,-10.2389,-0.153714,-0.0778809
2395,-8.9007,4.96132,-10.4114
2396,-8.94962,4.3307,-5.29229
2397,-8.98399,2.41442,-1.91428
2398,-7.81007,2.98233,-2.75026
2399,-6.25416,2.98298,-3.96255
2400,-4.44104,2.66096,-5.55035
2401,-4.06905,-2.75376,-6.27895
2402,-3.79941,-7.14634,-7.52401
2403,0.337911,-6.69676,-10.5062
2404,4.24165,-5.16891,-13.7564
2405,7.35884,-3.08215,-16.7809
2406,8.59808,-2.12276,-16.6852
2407,9.28618,-0.734214,-16.2476
2408,8.84703,1.12223,-18.6961
2409,6.49538,-1.29376,-16.5588
2410,4.94229,-2.84998,-15.6322
2411,3.17699,-4.32606,-13.77
2412,1.26028,-5.71357,-11.9599
2413,2.01372,-5.08264,-12.4702
2414,2.81005,-4.31216,-13.2767
2415,4.50143,1.80521,-15.0786
2416,6.05379,5.72917,-14.1086
2417,9.14429,0.0235087,-0.396541
2418,7.23344,5.46801,-8.0738
2419,1.4381,-1.43177,-11.3912
2420,-1.34136,4.55403,-8.98389
2421,-4.00869,8.16563,-7.98932
2422,-4.71692,3.32142,-13.2785
2423,-5.36493,-8.04381,-10.1735
2424,-5.90704,0.519372,-4.14844
2425,-6.34951,8.28582,-10.4496
2426,-8.98715,4.92072,-9.26313
2427,-10.2706,1.18139,-10.9359
2428,-5.64702,1.33741,-15.0359
2429,2.81673,-6.06022,-7.3399
2430,3.36736,4.52616,-5.52489
2431,4.00723,8.51403,-9.43887
2432,7.21472,3.50641,-3.48858
2433,9.05455,-1.02649,-1.30556
2434,9.09424,2.04468,-9.78783
2435,7.0912,3.36358,-15.5335
2436,3.35911,-3.77251,-12.6125
2437,0.989775,-7.87346,-10.059
2438,-1.45686,-9.36757,-9.30099
2439,-3.85911,-7.15961,-11.1878
2440,-7.83625,-0.800189,-17.1773
2441,-6.08021,-6.57628,-13.4675
2442,-4.02638,-9.14435,-9.75081
2443,-1.78946,-6.08585,-9.25358
2444,5.38526,5.14176,-14.8278
2445,9.13148,1.15209,-5.06132
2446,7.45851,2.39978,-3.18117
2447,7.5877,4.53063,-5.819
2448,7.78382,5.09391,-9.93325
2449,8.4408,3.35764,-9.66209
2450,8.90942,1.56956,-7.83385
2451,9.05402,-0.0503552,-6.18557
2452,8.8685,-1.28569,-4.93616
2453,7.85908,0.838903,-19.3812
2454,2.40131,-9.81633,-10.7292
2455,-4.42609,5.53779,-14.1673
2456,-9.31507,0.365632,-2.84337
2457,-10.1226,1.33017,-14.7085
2458,-6.70395,-7.01894,-14.7909
2459,-10.2019,-0.0128118,-14.206
2460,-6.27603,-0.23789,-3.6859
2461,2.38615,8.82072,-8.53791
2462,8.85548,-2.18699,-2.89014
2463,7.61441,2.55854,-16.7644
2464,7.32103,1.27276,-17.7422
2465,6.95045,-0.0699126,-17.5744
2466,6.55132,-1.60079,-17.0202
2467,6.12618,-3.22752,-16.151
2468,5.67544,-4.84289,-15.0562
2469,4.60678,-4.66924,-14.1235
2470,3.55248,-4.39825,-13.3943
2471,2.4383,-3.97861,-12.5155
2472,1.28164,-3.43497,-11.5133
2473,0.0994859,-2.79649,-10.4181
2474,4.37411,-2.28651,-13.3218
2475,7.64714,-1.41789,-16.5031
2476,9.2968,-0.34856,-18.1372
2477,8.99046,0.653848,-17.8807
2478,6.78882,1.35812,-15.7666
2479,9.20284,2.34445,-11.9921
2480,9.08755,-1.11537,-2.39043
2481,6.44513,5.07322,-6.10576
2482,1.91355,8.73347,-11.8383
2483,-3.29584,-0.54721,-7.94283
2484,7.57999,5.15894,-8.43016
2485,7.54557,1.76967,-2.29985
2486,-3.21692,6.73353,-7.81001
2487,-10.1968,-0.951488,-4.57758
2488,-4.35936,0.965941,-13.5192
2489,-8.12608,5.90885,-14.0479
2490,-9.95115,1.48702,-5.75427
2491,-9.06419,0.335378,-1.8743
2492,-5.66027,6.85981,-7.16151
2493,-8.64072,4.80466,-13.7403
2494,4.78606,-8.02473,-11.6075
2495,8.00556,-4.90702,-8.54292
2496,-4.81158,8.59271,-9.39544
2497,-9.65726,3.31008,-12.2517
2498,1.90103,-8.90417,-11.0231
2499,6.8625,4.20626,-15.4529
2500,9.15416,0.275101,-1.11375
2501,8.02621,4.52854,-9.87341
2502,4.06497,-3.7232,-14.2343
2503,-1.28641,-6.21938,-10.5174
2504,1.38098,-9.01451,-9.97002
2505,3.83035,-8.47033,-11.5896
2506,5.98416,-5.05949,-15.222
2507,7.69046,-1.07098,-18.5932
2508,8.08038,-1.55348,-17.1749
2509,8.34502,-1.92885,-16.9439
2510,8.58096,-2.14355,-16.5152
2511,8.78814,-2.19877,-15.8949
2512,8.9656,-2.10354,-15.0935
2513,9.11293,-1.87106,-14.1339
2514,9.43653,0.043335,-7.05727
2515,9.20265,1.39092,-1.25505
2516,9.48302,0.181482,-0.48836
2517,8.73952,3.5653,-7.06584
2518,9.16072,1.90979,-3.85238
2519,9.41478,0.469706,-1.36159
2520,9.41525,-0.0842695,-0.115538
2521,9.3461,-0.0624747,0.183266
2522,9.09149,-0.461069,-0.204176
2523,9.09462,-0.996533,-1.52248
2524,9.13506,-1.47379,-4.38866
