t,accX,accY,accZ
57,2.72718,0.26487,-10.182780000000001
58,2.69775,0.31392000000000003,-9.074250000000001
59,2.69775,0.31392000000000003,-9.074250000000001
60,2.69775,0.31392000000000003,-9.074250000000001
61,2.6487000000000003,0.27468000000000004,-9.64323
62,2.7369900000000005,-0.05886,-9.10368
63,2.7369900000000005,-0.05886,-9.10368
64,2.7369900000000005,-0.05886,-9.10368
65,2.76642,0.32373,-9.064440000000001
66,2.76642,0.32373,-9.064440000000001
67,2.76642,0.32373,-9.064440000000001
68,2.76642,0.47088,-9.1233
69,2.76642,0.47088,-9.1233
70,2.8939500000000002,0.6082200000000001,-10.006200000000002
71,2.8939500000000002,0.6082200000000001,-10.006200000000002
72,2.9135700000000004,0.15696000000000002,-13.763430000000001
73,2.9135700000000004,0.15696000000000002,-13.763430000000001
74,2.54079,0.17658000000000001,-8.70147
75,2.54079,0.17658000000000001,-8.70147
76,2.54079,0.17658000000000001,-8.70147
77,2.54079,0.0,-10.54575
78,2.54079,0.0,-10.54575
80,2.6388900000000004,0.26487,-11.958390000000001
81,2.6388900000000004,0.26487,-11.958390000000001
82,2.66832,0.15696000000000002,-11.61504
83,2.66832,0.15696000000000002,-11.61504
84,2.58984,0.24525,-9.18216
85,2.58984,0.24525,-9.18216
86,2.58984,0.24525,-9.18216
87,2.65851,0.009810000000000001,-9.38817
88,2.65851,0.009810000000000001,-9.38817
89,2.65851,0.009810000000000001,-9.38817
90,2.5800300000000003,0.37278000000000006,-9.18216
91,2.5800300000000003,0.37278000000000006,-9.18216
92,2.61927,0.5199300000000001,-8.98596
93,2.61927,0.5199300000000001,-8.98596
94,2.5702200000000004,0.2943,-9.40779
95,2.5702200000000004,0.2943,-9.40779
96,2.5505999999999998,0.26487,-10.01601
97,2.5505999999999998,0.26487,-10.01601
98,2.70756,0.21582000000000004,-9.23121
99,2.70756,0.21582000000000004,-9.23121
100,2.70756,0.21582000000000004,-9.23121
101,2.7566100000000002,0.16677,-8.76033
102,2.7566100000000002,0.16677,-8.76033
103,2.7566100000000002,0.16677,-8.76033
104,2.8056600000000005,0.46107000000000004,-8.103060000000001
105,2.8056600000000005,0.46107000000000004,-8.103060000000001
106,2.8056600000000005,0.46107000000000004,-8.103060000000001
107,2.7173700000000003,0.06867000000000001,-8.946720000000001
108,2.87433,0.28449,-9.93753
109,2.87433,0.28449,-9.93753
110,2.72718,0.25506,-7.47522
111,2.72718,0.25506,-7.47522
112,2.72718,0.25506,-7.47522
113,2.7566100000000002,0.31392000000000003,-8.62299
114,2.7566100000000002,0.31392000000000003,-8.62299
115,2.8841400000000004,0.24525,-8.99577
116,2.8841400000000004,0.24525,-8.99577
117,2.8841400000000004,0.24525,-8.99577
118,2.95281,0.06867000000000001,-9.025200000000002
119,2.95281,0.06867000000000001,-9.025200000000002
120,2.95281,0.06867000000000001,-9.025200000000002
121,2.943,0.46107000000000004,-9.633420000000001
122,2.943,0.46107000000000004,-9.633420000000001
123,2.83509,0.12753,-9.60399
124,2.83509,0.12753,-9.60399
125,2.83509,0.12753,-9.60399
126,2.8449,-0.26487,-10.65366
127,2.8939500000000002,0.0,-8.98596
128,2.8939500000000002,0.0,-8.98596
129,2.8939500000000002,0.0,-8.98596
130,2.8939500000000002,0.23544,-10.6929
131,2.8939500000000002,0.23544,-10.6929
132,2.8939500000000002,0.23544,-10.6929
133,2.66832,0.11772,-10.388790000000002
134,2.66832,0.11772,-10.388790000000002
135,2.8449,-0.11772,-10.43784
136,2.8449,-0.11772,-10.43784
137,2.87433,0.3924,-10.290690000000001
138,2.87433,0.3924,-10.290690000000001
139,2.87433,0.3924,-10.290690000000001
140,2.8154700000000004,0.4316400000000001,-10.25145
141,2.8154700000000004,0.4316400000000001,-10.25145
142,2.86452,0.06867000000000001,-8.56413
143,2.86452,0.06867000000000001,-8.56413
144,2.9920500000000003,0.27468000000000004,-9.191970000000001
145,2.9920500000000003,0.27468000000000004,-9.191970000000001
146,3.0411000000000006,0.48069,-9.80019
147,3.0411000000000006,0.48069,-9.80019
148,3.0411000000000006,0.48069,-9.80019
149,3.0411000000000006,0.48069,-9.80019
150,2.9626200000000003,0.15696000000000002,-9.00558
151,2.9626200000000003,0.15696000000000002,-9.00558
152,2.8939500000000002,0.47088,-8.26983
153,2.8939500000000002,0.47088,-8.26983
154,2.70756,0.44145000000000006,-7.3575
155,2.70756,0.44145000000000006,-7.3575
156,2.70756,0.44145000000000006,-7.3575
157,2.70756,0.6278400000000001,-7.24959
158,2.70756,0.6278400000000001,-7.24959
159,2.69775,0.4316400000000001,-6.543270000000001
160,2.69775,0.4316400000000001,-6.543270000000001
161,2.3936400000000004,0.52974,-9.14292
162,2.3936400000000004,0.52974,-9.14292
163,2.3936400000000004,0.52974,-9.14292
164,2.3936400000000004,0.52974,-9.14292
165,2.3936400000000004,0.52974,-9.14292
166,2.3151600000000006,-0.5395500000000001,-11.153970000000001
167,2.3151600000000006,-0.5395500000000001,-11.153970000000001
168,2.3151600000000006,-0.5395500000000001,-11.153970000000001
169,2.3151600000000006,-0.5395500000000001,-11.153970000000001
170,2.3151600000000006,-0.5395500000000001,-11.153970000000001
171,2.2366800000000002,0.7651800000000001,-10.90872
172,2.2366800000000002,0.7651800000000001,-10.90872
173,2.2366800000000002,0.7651800000000001,-10.90872
174,2.2366800000000002,0.7651800000000001,-10.90872
175,2.2366800000000002,0.7651800000000001,-10.90872
176,2.17782,0.67689,-8.69166
177,2.17782,0.67689,-8.69166
178,2.17782,0.67689,-8.69166
179,2.17782,0.67689,-8.69166
180,2.17782,0.67689,-8.69166
181,1.9816200000000002,0.009810000000000001,-11.693520000000001
182,1.9816200000000002,0.009810000000000001,-11.693520000000001
183,1.9816200000000002,0.009810000000000001,-11.693520000000001
184,1.9816200000000002,0.009810000000000001,-11.693520000000001
185,1.9816200000000002,0.009810000000000001,-11.693520000000001
186,1.8639000000000001,0.46107000000000004,-12.233070000000001
187,1.8639000000000001,0.46107000000000004,-12.233070000000001
188,1.8639000000000001,0.46107000000000004,-12.233070000000001
189,1.8639000000000001,0.46107000000000004,-12.233070000000001
190,1.8639000000000001,0.46107000000000004,-12.233070000000001
191,1.7658000000000003,0.42183000000000004,-10.869480000000001
192,1.7658000000000003,0.42183000000000004,-10.869480000000001
193,1.7658000000000003,0.42183000000000004,-10.869480000000001
194,1.7658000000000003,0.42183000000000004,-10.869480000000001
195,1.7658000000000003,0.42183000000000004,-10.869480000000001
196,1.6186500000000001,0.05886,-11.90934
197,1.6186500000000001,0.05886,-11.90934
198,1.6186500000000001,0.05886,-11.90934
199,1.6186500000000001,0.05886,-11.90934
200,1.6186500000000001,0.05886,-11.90934
201,1.59903,0.7063200000000001,-11.59542
202,1.59903,0.7063200000000001,-11.59542
203,1.59903,0.7063200000000001,-11.59542
204,1.59903,0.7063200000000001,-11.59542
205,1.59903,0.7063200000000001,-11.59542
206,1.4715,0.2943,-10.89891
207,1.4715,0.2943,-10.89891
208,1.4715,0.2943,-10.89891
209,1.4715,0.2943,-10.89891
210,1.4715,0.2943,-10.89891
211,1.4715,0.37278000000000006,-11.713140000000001
212,1.4715,0.37278000000000006,-11.713140000000001
213,1.4715,0.37278000000000006,-11.713140000000001
214,1.4715,0.37278000000000006,-11.713140000000001
215,1.4715,0.37278000000000006,-11.713140000000001
216,1.42245,0.27468000000000004,-11.72295
217,1.42245,0.27468000000000004,-11.72295
218,1.42245,0.27468000000000004,-11.72295
219,1.42245,0.27468000000000004,-11.72295
220,1.42245,0.27468000000000004,-11.72295
221,1.36359,0.46107000000000004,-10.96758
222,1.36359,0.46107000000000004,-10.96758
223,1.36359,0.46107000000000004,-10.96758
224,1.36359,0.46107000000000004,-10.96758
225,1.36359,0.46107000000000004,-10.96758
226,1.36359,0.26487,-11.33055
227,1.36359,0.26487,-11.33055
228,1.36359,0.26487,-11.33055
229,1.36359,0.26487,-11.33055
230,1.36359,0.26487,-11.33055
231,1.33416,0.16677,-13.16502
232,1.33416,0.16677,-13.16502
233,1.33416,0.16677,-13.16502
234,1.33416,0.16677,-13.16502
235,1.33416,0.16677,-13.16502
236,1.4126400000000001,0.64746,-9.60399
237,1.4126400000000001,0.64746,-9.60399
238,1.4126400000000001,0.64746,-9.60399
239,1.4126400000000001,0.64746,-9.60399
240,1.4126400000000001,0.64746,-9.60399
241,1.4616900000000002,-0.13734000000000002,-9.476460000000001
242,1.4616900000000002,-0.13734000000000002,-9.476460000000001
243,1.4616900000000002,-0.13734000000000002,-9.476460000000001
244,1.4616900000000002,-0.13734000000000002,-9.476460000000001
245,1.4616900000000002,-0.13734000000000002,-9.476460000000001
246,1.5794100000000002,0.67689,-9.52551
247,1.5794100000000002,0.67689,-9.52551
248,1.5794100000000002,0.67689,-9.52551
249,1.5794100000000002,0.67689,-9.52551
250,1.5794100000000002,0.67689,-9.52551
251,1.58922,-0.08829000000000001,-8.80938
252,1.58922,-0.08829000000000001,-8.80938
253,1.58922,-0.08829000000000001,-8.80938
254,1.58922,-0.08829000000000001,-8.80938
255,1.58922,-0.08829000000000001,-8.80938
256,1.62846,0.46107000000000004,-8.770140000000001
257,1.62846,0.46107000000000004,-8.770140000000001
258,1.62846,0.46107000000000004,-8.770140000000001
259,1.62846,0.46107000000000004,-8.770140000000001
260,1.62846,0.46107000000000004,-8.770140000000001
261,1.62846,0.1962,-9.760950000000001
262,1.62846,0.1962,-9.760950000000001
263,1.62846,0.1962,-9.760950000000001
264,1.5794100000000002,0.52974,-9.2214
265,1.5794100000000002,0.52974,-9.2214
266,1.5794100000000002,0.6180300000000001,-9.37836
267,1.5794100000000002,0.6180300000000001,-9.37836
268,1.5303600000000002,0.35316000000000003,-10.26126
269,1.5303600000000002,0.35316000000000003,-10.26126
270,1.5303600000000002,0.35316000000000003,-10.26126
271,1.4420700000000002,0.2943,-7.955910000000001
272,1.4420700000000002,0.2943,-7.955910000000001
273,1.51074,0.1962,-10.889100000000001
274,1.51074,0.1962,-10.889100000000001
275,1.5303600000000002,0.6180300000000001,-9.1233
276,1.5303600000000002,0.6180300000000001,-9.1233
277,1.5303600000000002,0.6180300000000001,-9.1233
278,1.29492,0.46107000000000004,-8.67204
279,1.29492,0.46107000000000004,-8.67204
280,1.3243500000000001,0.47088,-9.59418
281,1.3243500000000001,0.47088,-9.59418
282,1.3243500000000001,0.47088,-9.59418
283,1.1575800000000003,0.2943,-9.859050000000002
284,1.1575800000000003,0.2943,-9.859050000000002
285,1.10853,0.38259000000000004,-9.1233
286,1.10853,0.38259000000000004,-9.1233
287,1.08891,0.27468000000000004,-9.94734
288,1.08891,0.27468000000000004,-9.94734
289,1.08891,0.27468000000000004,-9.94734
290,1.08891,0.27468000000000004,-9.94734
291,1.00062,0.11772,-9.201780000000001
292,1.00062,0.11772,-9.201780000000001
293,0.9025200000000001,0.0981,-9.13311
294,0.9025200000000001,0.0981,-9.13311
295,0.9319500000000001,0.41202000000000005,-9.819810000000002
296,0.9319500000000001,0.41202000000000005,-9.819810000000002
297,0.9319500000000001,0.41202000000000005,-9.819810000000002
298,0.9319500000000001,0.56898,-8.32869
299,0.9319500000000001,0.56898,-8.32869
300,0.8534700000000001,0.24525,-9.682470000000002
301,0.8534700000000001,0.24525,-9.682470000000002
302,0.8044200000000001,0.05886,-9.437220000000002
303,0.8044200000000001,0.05886,-9.437220000000002
304,0.48069,0.35316000000000003,-8.505270000000001
305,0.48069,0.35316000000000003,-8.505270000000001
306,0.5395500000000001,0.0981,-10.3005
307,0.5395500000000001,0.0981,-10.3005
308,0.5395500000000001,0.0981,-10.3005
309,0.5591700000000001,0.039240000000000004,-9.437220000000002
310,0.5591700000000001,0.039240000000000004,-9.437220000000002
311,0.5984100000000001,0.34335000000000004,-8.70147
312,0.5984100000000001,0.34335000000000004,-8.70147
313,0.5984100000000001,0.34335000000000004,-8.70147
314,0.3924,0.20601000000000003,-10.4967
315,0.3924,0.20601000000000003,-10.4967
316,0.26487,0.21582000000000004,-9.53532
317,0.26487,0.21582000000000004,-9.53532
318,0.28449,0.32373,-9.309690000000002
319,0.28449,0.32373,-9.309690000000002
320,0.28449,0.32373,-9.309690000000002
321,0.34335000000000004,0.04905,-10.91853
322,0.34335000000000004,0.04905,-10.91853
323,0.24525,0.15696000000000002,-9.55494
324,0.24525,0.15696000000000002,-9.55494
325,0.24525,0.15696000000000002,-9.55494
326,0.26487,-0.10791000000000002,-9.69228
327,0.26487,-0.10791000000000002,-9.69228
328,0.26487,-0.10791000000000002,-9.69228
329,0.21582000000000004,-0.019620000000000002,-10.36917
330,0.1962,0.25506,-10.143540000000002
331,0.1962,0.25506,-10.143540000000002
332,0.1962,0.25506,-10.143540000000002
333,0.18639000000000003,0.32373,-9.29007
334,0.18639000000000003,0.32373,-9.29007
335,0.18639000000000003,0.32373,-9.29007
336,0.18639000000000003,0.32373,-9.29007
337,0.13734000000000002,0.23544,-8.505270000000001
338,0.22563000000000002,0.12753,-9.819810000000002
339,0.22563000000000002,0.12753,-9.819810000000002
340,0.22563000000000002,0.12753,-9.819810000000002
341,0.24525,0.10791000000000002,-10.192590000000001
342,0.24525,0.10791000000000002,-10.192590000000001
343,0.15696000000000002,0.04905,-9.633420000000001
344,0.15696000000000002,0.04905,-9.633420000000001
345,0.1962,0.26487,-9.65304
346,0.1962,0.26487,-9.65304
347,0.1962,0.26487,-9.65304
348,0.15696000000000002,0.2943,-9.476460000000001
349,0.15696000000000002,0.2943,-9.476460000000001
350,0.15696000000000002,0.2943,-9.476460000000001
351,0.20601000000000003,0.44145000000000006,-10.418220000000002
352,0.20601000000000003,0.8534700000000001,-10.143540000000002
353,0.20601000000000003,0.8534700000000001,-10.143540000000002
354,0.17658000000000001,0.30411000000000005,-12.84129
355,0.17658000000000001,0.30411000000000005,-12.84129
356,0.17658000000000001,0.30411000000000005,-12.84129
357,0.25506,-0.40221000000000007,-9.82962
358,0.25506,-0.40221000000000007,-9.82962
359,0.25506,-0.40221000000000007,-9.82962
360,0.20601000000000003,-1.5794100000000002,-10.712520000000001
361,0.20601000000000003,-1.5794100000000002,-10.712520000000001
362,0.16677,-1.6382700000000001,-9.437220000000002
363,0.16677,-1.6382700000000001,-9.437220000000002
364,0.17658000000000001,-1.02024,-10.133730000000002
365,0.17658000000000001,-1.02024,-10.133730000000002
366,0.30411000000000005,-0.18639000000000003,-11.20302
367,0.30411000000000005,-0.18639000000000003,-11.20302
368,0.30411000000000005,-0.18639000000000003,-11.20302
369,0.20601000000000003,0.30411000000000005,-11.70333
370,0.20601000000000003,0.30411000000000005,-11.70333
371,0.20601000000000003,0.30411000000000005,-11.70333
372,0.36297,0.14715,-12.70395
373,0.36297,0.14715,-12.70395
374,0.36297,0.14715,-12.70395
375,0.38259000000000004,-0.06867000000000001,-13.72419
376,0.4316400000000001,0.16677,-12.98844
377,0.4316400000000001,0.16677,-12.98844
378,0.4316400000000001,0.16677,-12.98844
379,0.40221000000000007,0.08829000000000001,-11.889720000000002
380,0.40221000000000007,0.08829000000000001,-11.889720000000002
381,0.40221000000000007,0.08829000000000001,-11.889720000000002
382,0.5591700000000001,0.2943,-11.86029
383,0.5591700000000001,0.2943,-11.86029
384,0.5395500000000001,0.32373,-10.3986
385,0.5395500000000001,0.32373,-10.3986
386,0.72594,-0.019620000000000002,-11.467890000000002
387,0.72594,-0.019620000000000002,-11.467890000000002
388,0.89271,0.009810000000000001,-11.772
389,0.89271,0.009810000000000001,-11.772
390,0.89271,0.009810000000000001,-11.772
391,0.9319500000000001,0.15696000000000002,-9.447030000000002
392,0.9319500000000001,0.15696000000000002,-9.447030000000002
393,1.1281500000000002,0.02943,-10.11411
394,1.1281500000000002,0.02943,-10.11411
395,1.1281500000000002,0.02943,-10.11411
396,1.2556800000000001,0.28449,-9.84924
397,1.2556800000000001,0.28449,-9.84924
398,1.2851100000000002,0.24525,-9.201780000000001
399,1.2851100000000002,0.24525,-9.201780000000001
400,1.42245,0.30411000000000005,-9.56475
401,1.42245,0.30411000000000005,-9.56475
402,1.4028300000000002,0.14715,-9.623610000000001
403,1.4028300000000002,0.14715,-9.623610000000001
404,1.4028300000000002,0.14715,-9.623610000000001
405,1.43226,0.009810000000000001,-9.23121
406,1.43226,0.009810000000000001,-9.23121
407,1.43226,0.009810000000000001,-9.23121
408,1.65789,0.17658000000000001,-9.81
409,1.65789,0.17658000000000001,-9.81
410,1.75599,0.17658000000000001,-8.779950000000001
411,1.75599,0.17658000000000001,-8.779950000000001
412,1.75599,0.17658000000000001,-8.779950000000001
413,1.9325700000000001,0.16677,-10.48689
414,1.9423800000000002,0.26487,-10.192590000000001
415,1.9423800000000002,0.26487,-10.192590000000001
416,1.9423800000000002,0.26487,-10.192590000000001
417,1.9129500000000002,0.16677,-9.29007
418,1.9129500000000002,0.16677,-9.29007
419,1.9129500000000002,0.16677,-9.29007
420,2.0601,0.20601000000000003,-10.40841
421,2.0601,0.20601000000000003,-10.40841
422,2.0601,0.22563000000000002,-9.81
423,2.0601,0.22563000000000002,-9.81
424,2.3249700000000004,0.16677,-10.280880000000002
425,2.3249700000000004,0.16677,-10.280880000000002
426,2.3249700000000004,0.16677,-10.280880000000002
427,2.2366800000000002,0.28449,-10.43784
428,2.2366800000000002,0.28449,-10.43784
429,2.27592,0.20601000000000003,-10.418220000000002
430,2.27592,0.20601000000000003,-10.418220000000002
431,2.34459,0.28449,-10.055250000000001
432,2.34459,0.28449,-10.055250000000001
433,2.34459,0.28449,-10.055250000000001
434,2.4917400000000005,0.10791000000000002,-9.81
435,2.4917400000000005,0.10791000000000002,-9.81
436,2.48193,0.21582000000000004,-10.07487
437,2.48193,0.21582000000000004,-10.07487
438,2.5113600000000003,0.26487,-9.908100000000001
439,2.5113600000000003,0.26487,-9.908100000000001
440,2.5113600000000003,0.26487,-9.908100000000001
441,2.4525,0.2943,-10.11411
442,2.4525,0.2943,-10.11411
443,2.38383,0.24525,-9.486270000000001
444,2.38383,0.24525,-9.486270000000001
445,2.38383,0.24525,-9.486270000000001
446,2.4426900000000002,0.15696000000000002,-9.82962
447,2.4426900000000002,0.15696000000000002,-9.82962
448,2.52117,0.25506,-9.633420000000001
449,2.52117,0.25506,-9.633420000000001
450,2.52117,0.25506,-9.633420000000001
451,2.4917400000000005,0.33354,-9.82962
452,2.4917400000000005,0.33354,-9.82962
453,2.3936400000000004,0.36297,-9.36855
454,2.3936400000000004,0.36297,-9.36855
455,2.4525,0.04905,-9.03501
456,2.4525,0.04905,-9.03501
457,2.4525,0.04905,-9.03501
458,2.46231,0.22563000000000002,-8.89767
459,2.46231,0.22563000000000002,-8.89767
460,2.4721200000000003,0.1962,-9.682470000000002
461,2.4721200000000003,0.1962,-9.682470000000002
462,2.4721200000000003,0.1962,-9.682470000000002
463,2.4034500000000003,0.30411000000000005,-9.437220000000002
464,2.4034500000000003,0.30411000000000005,-9.437220000000002
465,2.4721200000000003,0.32373,-9.82962
466,2.4721200000000003,0.32373,-9.82962
467,2.4721200000000003,0.32373,-9.82962
468,2.4721200000000003,0.26487,-10.07487
469,2.4721200000000003,0.26487,-10.07487
470,2.41326,0.42183000000000004,-9.486270000000001
471,2.41326,0.42183000000000004,-9.486270000000001
472,2.41326,0.42183000000000004,-9.486270000000001
473,2.4525,0.0,-9.24102
474,2.4525,0.0,-9.24102
475,2.4721200000000003,0.21582000000000004,-8.740710000000002
476,2.4721200000000003,0.21582000000000004,-8.740710000000002
477,2.4721200000000003,0.41202000000000005,-9.339120000000001
478,2.4721200000000003,0.41202000000000005,-9.339120000000001
479,2.4721200000000003,0.41202000000000005,-9.339120000000001
480,2.4525,0.23544,-8.84862
481,2.4525,0.23544,-8.84862
482,2.4328800000000004,0.06867000000000001,-9.14292
483,2.4328800000000004,0.06867000000000001,-9.14292
484,2.5015500000000004,0.1962,-9.888480000000001
485,2.5015500000000004,0.1962,-9.888480000000001
486,2.41326,0.08829000000000001,-9.623610000000001
487,2.41326,0.08829000000000001,-9.623610000000001
488,2.41326,0.08829000000000001,-9.623610000000001
489,2.4426900000000002,0.05886,-8.56413
490,2.4426900000000002,0.05886,-8.56413
491,2.4426900000000002,0.05886,-8.56413
492,2.4426900000000002,0.18639000000000003,-9.898290000000001
493,2.4426900000000002,0.18639000000000003,-9.898290000000001
494,2.54079,0.5395500000000001,-7.347690000000001
495,2.54079,0.5395500000000001,-7.347690000000001
496,2.4525,-0.12753,-9.633420000000001
497,2.4525,-0.12753,-9.633420000000001
498,2.4525,-0.12753,-9.633420000000001
499,2.5702200000000004,-0.06867000000000001,-9.64323
500,2.5702200000000004,-0.06867000000000001,-9.64323
501,2.5702200000000004,-0.06867000000000001,-9.64323
502,2.58984,0.24525,-9.09387
503,2.53098,0.75537,-10.08468
504,2.53098,0.75537,-10.08468
505,2.53098,0.75537,-10.08468
506,2.4917400000000005,0.5591700000000001,-7.779330000000001
507,2.4917400000000005,0.5591700000000001,-7.779330000000001
508,2.5113600000000003,-0.23544,-10.02582
509,2.5113600000000003,-0.23544,-10.02582
510,2.5113600000000003,-0.23544,-10.02582
511,2.53098,0.02943,-10.3005
512,2.53098,0.02943,-10.3005
513,2.59965,0.47088,-9.14292
514,2.59965,0.47088,-9.14292
515,2.59965,0.5886,-8.99577
516,2.59965,0.5886,-8.99577
517,2.59965,0.5886,-8.99577
518,2.54079,0.22563000000000002,-9.015390000000002
519,2.54079,0.22563000000000002,-9.015390000000002
520,2.54079,0.22563000000000002,-9.015390000000002
521,2.60946,0.4316400000000001,-9.064440000000001
522,2.60946,0.4316400000000001,-9.064440000000001
523,2.48193,0.14715,-9.67266
524,2.48193,0.14715,-9.67266
525,2.6487000000000003,0.0,-9.93753
526,2.6487000000000003,0.0,-9.93753
527,2.6487000000000003,0.0,-9.93753
528,2.58984,0.22563000000000002,-9.64323
529,2.58984,0.22563000000000002,-9.64323
530,2.54079,0.21582000000000004,-9.191970000000001
531,2.54079,0.21582000000000004,-9.191970000000001
532,2.54079,0.21582000000000004,-9.191970000000001
533,2.59965,0.24525,-9.74133
534,2.59965,0.24525,-9.74133
535,2.5604100000000005,0.33354,-9.53532
536,2.5604100000000005,0.33354,-9.53532
537,2.5604100000000005,0.02943,-10.133730000000002
538,2.5604100000000005,0.02943,-10.133730000000002
539,2.5604100000000005,0.02943,-10.133730000000002
540,2.54079,0.08829000000000001,-9.162540000000002
541,2.54079,0.08829000000000001,-9.162540000000002
542,2.58984,0.07848000000000001,-9.64323
543,2.58984,0.07848000000000001,-9.64323
544,2.58984,0.07848000000000001,-9.64323
545,2.58984,0.07848000000000001,-9.64323
546,2.58984,0.07848000000000001,-9.64323
547,2.61927,0.25506,-9.03501
548,2.61927,0.25506,-9.03501
549,2.61927,0.25506,-9.03501
550,2.61927,0.25506,-9.03501
551,2.61927,0.25506,-9.03501
552,2.6781300000000003,0.23544,-9.15273
553,2.6781300000000003,0.23544,-9.15273
554,2.6781300000000003,0.23544,-9.15273
555,2.6781300000000003,0.23544,-9.15273
556,2.6781300000000003,0.23544,-9.15273
557,2.6388900000000004,0.66708,-9.35874
558,2.6388900000000004,0.66708,-9.35874
559,2.6388900000000004,0.66708,-9.35874
560,2.6388900000000004,0.66708,-9.35874
561,2.6388900000000004,0.66708,-9.35874
562,2.58984,0.36297,-9.996390000000002
563,2.58984,0.36297,-9.996390000000002
564,2.5604100000000005,0.24525,-9.83943
565,2.5604100000000005,0.24525,-9.83943
566,2.5604100000000005,0.24525,-9.83943
567,2.54079,0.06867000000000001,-9.59418
568,2.7369900000000005,0.15696000000000002,-9.888480000000001
569,2.7369900000000005,0.15696000000000002,-9.888480000000001
570,2.7369900000000005,0.15696000000000002,-9.888480000000001
571,2.7369900000000005,0.15696000000000002,-9.888480000000001
572,2.70756,0.31392000000000003,-8.7309
573,2.70756,0.31392000000000003,-8.7309
574,2.68794,-0.009810000000000001,-8.829
575,2.68794,-0.009810000000000001,-8.829
576,2.62908,0.37278000000000006,-9.36855
577,2.62908,0.37278000000000006,-9.36855
578,2.6487000000000003,0.019620000000000002,-9.36855
579,2.6487000000000003,0.019620000000000002,-9.36855
580,2.6487000000000003,0.019620000000000002,-9.36855
581,2.66832,0.2943,-9.17235
582,2.66832,0.2943,-9.17235
583,2.66832,0.2943,-9.17235
584,2.6487000000000003,0.07848000000000001,-9.908100000000001
585,2.6487000000000003,0.07848000000000001,-9.908100000000001
586,2.7468000000000004,0.17658000000000001,-9.66285
587,2.7468000000000004,0.17658000000000001,-9.66285
588,2.61927,0.44145000000000006,-9.191970000000001
589,2.61927,0.44145000000000006,-9.191970000000001
590,2.7958500000000006,0.34335000000000004,-8.524890000000001
591,2.7958500000000006,0.34335000000000004,-8.524890000000001
592,2.7958500000000006,0.34335000000000004,-8.524890000000001
593,2.69775,0.73575,-8.927100000000001
594,2.69775,0.73575,-8.927100000000001
595,2.69775,0.73575,-8.927100000000001
596,2.7566100000000002,0.8436600000000001,-9.28026
597,2.7566100000000002,0.8436600000000001,-9.28026
598,2.76642,1.00062,-8.75052
599,2.76642,1.00062,-8.75052
600,2.76642,1.00062,-8.75052
