48.5455771, 35.1039769, 1
48.54557295838636, 35.10399805188116, 0
48.54556881057315, 35.10401923542234, 0
48.54556471240224, 35.10404016543036, 0
48.5455605304522, 35.10406152330952, 0
48.54555643948573, 35.104082416519134, 0
48.545552536437285, 35.104102349999856, 0
48.545548732544184, 35.104121777076834, 0
48.54554455402007, 35.10414311745104, 0
48.545539881027906, 35.10416698314826, 0
48.54553517531739, 35.104191015940486, 0
48.54553118846153, 35.10421137742835, 0
48.54552765302595, 35.10422943344152, 0
48.54552378797313, 35.104249172858886, 0
48.5455201678722, 35.1042676612677, 0
48.54551649986435, 35.10428639434281, 0
48.54551183398423, 35.104310223701596, 0
48.54550768738053, 35.104331401034415, 0
48.545503579693346, 35.10435237961258, 0
48.545499481338375, 35.10437331052766, 0
48.545495400731575, 35.10439415079811, 0
48.545491420058745, 35.10441448068879, 0
48.545487864508566, 35.104432639412856, 0
48.54548402832002, 35.10445223139717, 0
48.545480260028434, 35.10447147661983, 0
48.54547646095674, 35.104490879039304, 0
48.54547286488815, 35.10450924469033, 0
48.545469288723794, 35.10452750868586, 0
48.54546531991062, 35.10454777799475, 0
48.5454613287546, 35.104568161409865, 0
48.54545697067159, 35.10459041877244, 0
48.54545284357782, 35.104611496437194, 0
48.54544870632397, 35.10463262598885, 0
48.545444682721666, 35.10465317510363, 0
48.54544076176952, 35.10467319996736, 0
48.545436460544195, 35.10469516693856, 0
48.545432060312564, 35.10471763954676, 0
48.54542797576842, 35.10473849989189, 0
48.54542399681262, 35.10475882098037, 0
48.545420408789866, 35.104777145516934, 0
48.545416555473906, 35.10479682494147, 0
48.545412416889754, 35.10481796126869, 0
48.545408427520265, 35.10483833553374, 0
48.54540449160707, 35.10485843678811, 0
48.545400453524636, 35.10487905983302, 0
48.54539620363973, 35.10490076458028, 0
48.54539163591796, 35.10492409256179, 0
48.54538742155599, 35.10494561588391, 0
48.54538332133418, 35.104966556274576, 0
48.54537937048622, 35.104986733790604, 0
48.545375396448826, 35.10500702973635, 0
48.545371419022985, 35.10502734298537, 0
48.54536722956074, 35.1050487391308, 0
48.54536297205069, 35.10507048280327, 0
48.54535868798456, 35.105092362098965, 0
48.54535433358265, 35.10511460060655, 0
48.54535000912914, 35.105136686161394, 0
48.54534621607679, 35.10515605777833, 0
48.54534245080897, 35.10517528749426, 0
48.54533856907875, 35.10519511199711, 0
48.54533445281785, 35.1052161342768, 0
48.54533013312347, 35.10523819551552, 0
48.54532574554546, 35.105260603442396, 0
48.545321278054836, 35.105283419490895, 0
48.54531704943574, 35.105305015589494, 0
48.54531282268919, 35.10532660212255, 0
48.54530875796379, 35.10534736119084, 0
48.545304893542855, 35.105367097276876, 0
48.545301193877535, 35.10538599193343, 0
48.54529751722444, 35.105404769061956, 0
48.545293871013975, 35.10542339071449, 0
48.545290041604254, 35.105442947986816, 0
48.545285789116285, 35.105464665970445, 0
48.54528187091106, 35.10548467672855, 0
48.545278362978564, 35.105502592171455, 0
48.54527464643276, 35.10552157302661, 0
48.54527051865244, 35.10554265410496, 0
48.54526616853638, 35.105564870676865, 0
48.54526241940362, 35.105584017951955, 0
48.54525868148113, 35.10560310797312, 0
48.545089, 35.1049073, 1
48.54508503993034, 35.104927524468934, 1
48.54508092164483, 35.10494855695992, 1
48.54507688481685, 35.104969173437205, 1
48.545072899384614, 35.1049895274294, 1
48.5450688180153, 35.105010371379635, 1
48.545064316363025, 35.1050333617536, 1
48.54505910991746, 35.10505995157224, 1
48.54505416954664, 35.10508518251838, 1
48.54504892334517, 35.10511197536768, 1
48.54504360223327, 35.1051391507882, 1
48.54503852804118, 35.10516506516264, 1
48.545033105304576, 35.1051927595832, 1
48.545028256097346, 35.10521752493261, 0
48.54502354018492, 35.105241609530324, 0
48.545019255973976, 35.10526348938645, 0
48.545015168767485, 35.105284363120695, 0
48.545011086447154, 35.10530521189882, 0
48.545007099524405, 35.105325573470914, 0
48.54500276557852, 35.10534770731914, 0
48.54499791052044, 35.10537250253125, 0
48.544992649515684, 35.10539937094589, 0
48.5449876225786, 35.105425043953026, 0
48.544982335411724, 35.1054520459732, 0
48.54497736221656, 35.105477444509354, 0
48.54497268766931, 35.10550131782201, 0
48.54496787047399, 35.10552591964778, 0
48.54496312240451, 35.10555016843921, 0
48.544958856970474, 35.10557195236822, 0
48.5449542703797, 35.10559537646919, 0
48.54494985053305, 35.1056179489915, 0
48.54494549623194, 35.10564018676497, 0
48.54494109870855, 35.10566264527583, 0
48.5449368764582, 35.10568420865065, 0
48.54493274578284, 35.10570530434245, 0
48.544928462110676, 35.10572718139906, 0
48.54492436004964, 35.10574813095092, 0
48.54492054747966, 35.105767602047045, 0
48.54491674413873, 35.1057870260079, 0
48.54491290178851, 35.10580664919049, 0
48.544908409213804, 35.10582959311812, 0
48.544903366682455, 35.10585534571423, 0
48.54489889127245, 35.10587820197514, 0
48.54489411827665, 35.10590257802682, 0
48.544889618515036, 35.10592555864813, 0
48.544885060863706, 35.10594883491407, 0
48.54488060252325, 35.10597160398944, 0
48.544876275989445, 35.10599369991609, 0
48.544871503091855, 35.10601807545292, 0
48.54486762799573, 35.106037865849785, 0
48.54486327298906, 35.10606010718246, 0
48.544859555757974, 35.10607909134734, 0
48.54485588590958, 35.106097833523755, 0
48.54485165337844, 35.106119449358985, 0
48.544847557280654, 35.106140368417314, 0
48.544843939256914, 35.10615884591617, 0
48.54483978764247, 35.10618004849799, 0
48.54483588885582, 35.10619995986883, 0
48.54483213761823, 35.10621911769471, 0
48.544828376373324, 35.10623832662686, 0
48.54482474454545, 35.106256874615795, 0
48.544820542383405, 35.106278335337805, 0
48.544815751617705, 35.10630280209548, 0
48.544811487419295, 35.1063245796366, 0
48.544807427479256, 35.106345314014696, 0
48.544803454152174, 35.106365606052805, 0
48.54479959583135, 35.10638531074461, 0
48.54479552196054, 35.10640611626209, 0
48.544791576502774, 35.106426265964004, 0
48.5447875245034, 35.10644695977868, 0
48.54478333325319, 35.10646836475399, 0
48.54477880394201, 35.10649149622537, 0
48.54477328223634, 35.10651969591344, 0
48.54476846827172, 35.10654428112152, 0
48.54476413963752, 35.106566387715226, 0
48.544760395918, 35.10658550711272, 0
48.54475549605564, 35.10661053099791, 0
48.54475029910206, 35.10663707214235, 0
48.54474573548711, 35.1066603787866, 0
48.54474104836616, 35.10668431618046, 0
48.54473737546087, 35.10670307391503, 0
48.544733015879125, 35.10672533854303, 0
48.54472880916317, 35.106746822474626, 0
48.54472383791373, 35.10677221091852, 0
48.54471902815949, 35.10679677459459, 0
48.544714734653525, 35.10681870176017, 0
48.544710171138725, 35.106842007872956, 0
48.544706534315615, 35.10686058131995, 0
48.544724042700345, 35.106862492929224, 0
48.54473856310464, 35.106864078303985, 0
48.54475166308335, 35.10686550859356, 0
48.544769678346405, 35.10686747554722, 0
48.54478592424197, 35.106868804928, 0
48.544803320565556, 35.106870228447384, 0
48.544819615923075, 35.10687156187665, 0
48.54483458669062, 35.10687278691682, 0
48.54484826924075, 35.10687390654408, 0
48.544861216035585, 35.10687496596569, 0
48.54487515438136, 35.106875725952364, 0
48.544889304298216, 35.106876497475184, 0
48.544905015832526, 35.10687735414534, 0
48.544922912193236, 35.10687832994335, 0
48.54493937183666, 35.10687922740482, 0
48.54495502675786, 35.10687922740482, 0
48.54496848634784, 35.10687922740482, 0
48.54498028561236, 35.10687922740482, 0
48.54499371327647, 35.10687922740482, 0
48.54500968823302, 35.10687922740482, 0
48.545026989450285, 35.10687922740482, 0
48.545040149116886, 35.10687922740482, 0
48.54505250155343, 35.10687922740482, 0
48.54506853086174, 35.10687922740482, 0
48.54508499104434, 35.10687922740482, 0
48.54510226103251, 35.10687875672368, 0
48.545118945022786, 35.10687830201331, 0
48.54513503537211, 35.10687786348202, 0
48.545151252865985, 35.10687742148533, 0
48.545165116531635, 35.106877043640466, 0
